user_id,variant,converted,order_value,recency,history,history_segment,channel,zip_code,newbie,visit
u_041656,control,0,0.0,1,31.19,1) $0 - $100,Phone,Urban,0,0
u_041657,control,0,0.0,9,66.42,1) $0 - $100,Web,Surburban,1,0
u_041658,treatment_mens,0,0.0,1,29.99,1) $0 - $100,Phone,Urban,1,0
u_041659,treatment_womens,0,0.0,1,131.06,2) $100 - $200,Phone,Surburban,0,0
u_041660,control,0,0.0,3,206.86,3) $200 - $350,Multichannel,Surburban,1,0
u_041661,treatment_womens,0,0.0,8,193.23,2) $100 - $200,Web,Surburban,1,0
u_041662,treatment_mens,0,0.0,1,177.23,2) $100 - $200,Phone,Surburban,0,0
u_041663,treatment_mens,0,0.0,1,59.05,1) $0 - $100,Web,Surburban,0,0
u_041664,control,0,0.0,1,346.29,3) $200 - $350,Phone,Rural,0,1
u_041665,treatment_womens,0,0.0,8,29.99,1) $0 - $100,Phone,Urban,1,1
u_041666,treatment_womens,0,0.0,5,363.41,4) $350 - $500,Web,Urban,0,0
u_041667,treatment_mens,0,0.0,5,332.38,3) $200 - $350,Web,Surburban,0,0
u_041668,treatment_mens,0,0.0,3,240.26,3) $200 - $350,Web,Urban,0,0
u_041669,treatment_womens,0,0.0,7,29.99,1) $0 - $100,Web,Surburban,0,0
u_041670,treatment_womens,0,0.0,1,343.29,3) $200 - $350,Multichannel,Surburban,0,0
u_041671,control,0,0.0,10,201.82,3) $200 - $350,Web,Urban,0,0
u_041672,treatment_mens,0,0.0,1,441.24,4) $350 - $500,Multichannel,Urban,1,0
u_041673,treatment_mens,0,0.0,12,271.18,3) $200 - $350,Web,Surburban,0,1
u_041674,treatment_mens,0,0.0,2,195.29,2) $100 - $200,Phone,Surburban,1,0
u_041675,treatment_mens,0,0.0,2,29.99,1) $0 - $100,Web,Urban,1,0
u_041676,control,0,0.0,9,71.72,1) $0 - $100,Phone,Urban,0,1
u_041677,treatment_womens,0,0.0,10,62.38,1) $0 - $100,Phone,Surburban,0,0
u_041678,treatment_mens,0,0.0,9,37.4,1) $0 - $100,Web,Urban,1,0
u_041679,treatment_womens,0,0.0,4,140.98,2) $100 - $200,Phone,Rural,0,0
u_041680,treatment_mens,0,0.0,6,171.08,2) $100 - $200,Phone,Urban,1,0
u_041681,treatment_mens,0,0.0,10,143.37,2) $100 - $200,Web,Surburban,1,0
u_041682,control,0,0.0,10,93.6,1) $0 - $100,Web,Surburban,1,1
u_041683,treatment_womens,0,0.0,5,206.83,3) $200 - $350,Multichannel,Surburban,0,0
u_041684,treatment_womens,0,0.0,10,171.75,2) $100 - $200,Web,Rural,0,1
u_041685,treatment_womens,0,0.0,3,237.22,3) $200 - $350,Multichannel,Urban,1,0
u_041686,treatment_mens,0,0.0,2,248.0,3) $200 - $350,Multichannel,Urban,0,1
u_041687,treatment_mens,1,56.63,1,319.65,3) $200 - $350,Web,Surburban,1,1
u_041688,treatment_mens,0,0.0,2,230.97,3) $200 - $350,Web,Surburban,1,1
u_041689,treatment_womens,0,0.0,2,45.41,1) $0 - $100,Phone,Urban,1,0
u_041690,treatment_mens,0,0.0,2,117.36,2) $100 - $200,Phone,Urban,0,0
u_041691,treatment_womens,0,0.0,1,117.58,2) $100 - $200,Phone,Rural,0,0
u_041692,treatment_womens,0,0.0,10,447.8,4) $350 - $500,Phone,Urban,0,1
u_041693,treatment_womens,0,0.0,7,209.49,3) $200 - $350,Phone,Rural,1,0
u_041694,treatment_mens,0,0.0,2,261.04,3) $200 - $350,Multichannel,Rural,1,0
u_041695,treatment_womens,0,0.0,3,144.86,2) $100 - $200,Web,Surburban,0,1
u_041696,treatment_womens,0,0.0,1,753.35,"6) $750 - $1,000",Phone,Rural,1,0
u_041697,treatment_mens,0,0.0,3,253.74,3) $200 - $350,Multichannel,Surburban,0,0
u_041698,treatment_mens,0,0.0,11,208.13,3) $200 - $350,Web,Rural,1,0
u_041699,treatment_mens,0,0.0,6,283.06,3) $200 - $350,Multichannel,Urban,0,1
u_041700,treatment_womens,0,0.0,4,619.36,5) $500 - $750,Phone,Rural,1,0
u_041701,treatment_womens,0,0.0,2,256.26,3) $200 - $350,Web,Urban,1,0
u_041702,treatment_mens,0,0.0,8,178.07,2) $100 - $200,Phone,Urban,1,0
u_041703,control,0,0.0,10,361.8,4) $350 - $500,Web,Rural,0,1
u_041704,treatment_womens,0,0.0,9,173.55,2) $100 - $200,Web,Surburban,0,0
u_041705,treatment_mens,0,0.0,1,413.6,4) $350 - $500,Phone,Rural,1,0
u_041706,treatment_womens,0,0.0,2,524.17,5) $500 - $750,Multichannel,Rural,1,0
u_041707,control,0,0.0,2,578.49,5) $500 - $750,Multichannel,Surburban,1,0
u_041708,treatment_mens,0,0.0,10,40.55,1) $0 - $100,Phone,Urban,0,0
u_041709,treatment_mens,0,0.0,3,183.88,2) $100 - $200,Phone,Surburban,1,0
u_041710,treatment_mens,0,0.0,10,321.18,3) $200 - $350,Multichannel,Rural,0,0
u_041711,treatment_womens,0,0.0,10,29.99,1) $0 - $100,Phone,Rural,1,1
u_041712,control,0,0.0,7,486.83,4) $350 - $500,Phone,Rural,1,0
u_041713,treatment_womens,0,0.0,12,706.81,5) $500 - $750,Web,Surburban,1,1
u_041714,treatment_womens,0,0.0,1,66.28,1) $0 - $100,Phone,Urban,0,0
u_041715,treatment_mens,0,0.0,1,621.23,5) $500 - $750,Phone,Surburban,1,0
u_041716,control,0,0.0,2,370.45,4) $350 - $500,Phone,Surburban,0,0
u_041717,control,0,0.0,1,543.04,5) $500 - $750,Phone,Urban,1,1
u_041718,treatment_mens,0,0.0,1,317.14,3) $200 - $350,Phone,Rural,1,0
u_041719,treatment_mens,0,0.0,7,53.95,1) $0 - $100,Phone,Urban,0,0
u_041720,treatment_womens,0,0.0,5,97.95,1) $0 - $100,Web,Surburban,1,1
u_041721,control,0,0.0,10,105.51,2) $100 - $200,Phone,Urban,1,0
u_041722,treatment_womens,0,0.0,1,359.03,4) $350 - $500,Web,Rural,0,0
u_041723,control,0,0.0,5,234.64,3) $200 - $350,Web,Urban,0,0
u_041724,control,0,0.0,10,117.78,2) $100 - $200,Web,Surburban,0,0
u_041725,treatment_womens,0,0.0,1,301.96,3) $200 - $350,Multichannel,Urban,0,0
u_041726,treatment_womens,0,0.0,6,114.86,2) $100 - $200,Web,Urban,1,0
u_041727,treatment_mens,0,0.0,5,116.45,2) $100 - $200,Web,Urban,0,0
u_041728,treatment_mens,0,0.0,4,214.28,3) $200 - $350,Web,Urban,1,0
u_041729,treatment_mens,0,0.0,9,136.89,2) $100 - $200,Phone,Urban,1,0
u_041730,treatment_womens,0,0.0,10,51.27,1) $0 - $100,Web,Rural,0,0
u_041731,treatment_mens,0,0.0,7,224.26,3) $200 - $350,Phone,Rural,1,0
u_041732,control,0,0.0,4,513.9,5) $500 - $750,Web,Surburban,1,0
u_041733,treatment_womens,0,0.0,2,83.33,1) $0 - $100,Phone,Rural,1,0
u_041734,treatment_womens,0,0.0,1,29.99,1) $0 - $100,Phone,Urban,1,0
u_041735,treatment_womens,0,0.0,3,82.62,1) $0 - $100,Web,Urban,1,0
u_041736,control,0,0.0,1,966.03,"6) $750 - $1,000",Multichannel,Urban,1,0
u_041737,control,0,0.0,10,59.68,1) $0 - $100,Phone,Surburban,1,0
u_041738,control,0,0.0,1,87.19,1) $0 - $100,Phone,Surburban,1,0
u_041739,control,0,0.0,9,92.98,1) $0 - $100,Web,Urban,0,0
u_041740,treatment_mens,0,0.0,2,111.03,2) $100 - $200,Phone,Urban,0,0
u_041741,treatment_womens,0,0.0,5,144.36,2) $100 - $200,Web,Urban,0,0
u_041742,control,0,0.0,7,68.53,1) $0 - $100,Web,Urban,0,1
u_041743,treatment_mens,0,0.0,5,139.48,2) $100 - $200,Phone,Rural,0,0
u_041744,control,0,0.0,10,121.07,2) $100 - $200,Web,Surburban,0,0
u_041745,control,0,0.0,11,202.41,3) $200 - $350,Web,Urban,1,1
u_041746,control,0,0.0,2,45.24,1) $0 - $100,Web,Surburban,1,0
u_041747,treatment_womens,0,0.0,8,769.49,"6) $750 - $1,000",Multichannel,Surburban,1,0
u_041748,control,0,0.0,1,536.16,5) $500 - $750,Web,Urban,1,0
u_041749,control,0,0.0,5,1028.35,"7) $1,000 +",Web,Rural,1,0
u_041750,treatment_womens,0,0.0,10,59.56,1) $0 - $100,Web,Urban,1,0
u_041751,control,0,0.0,2,207.82,3) $200 - $350,Web,Urban,1,0
u_041752,control,0,0.0,9,292.77,3) $200 - $350,Web,Urban,1,0
u_041753,treatment_womens,0,0.0,10,48.31,1) $0 - $100,Web,Surburban,1,0
u_041754,treatment_womens,0,0.0,5,230.01,3) $200 - $350,Web,Urban,1,0
u_041755,control,0,0.0,9,123.7,2) $100 - $200,Phone,Urban,0,0
u_041756,treatment_mens,0,0.0,9,276.87,3) $200 - $350,Web,Urban,0,1
u_041757,treatment_womens,0,0.0,10,122.78,2) $100 - $200,Phone,Surburban,1,0
u_041758,treatment_womens,0,0.0,10,29.99,1) $0 - $100,Web,Surburban,0,0
u_041759,control,0,0.0,12,209.1,3) $200 - $350,Web,Surburban,1,0
u_041760,treatment_womens,0,0.0,9,29.99,1) $0 - $100,Web,Urban,0,1
u_041761,control,0,0.0,5,221.12,3) $200 - $350,Web,Surburban,0,0
u_041762,treatment_womens,0,0.0,10,29.99,1) $0 - $100,Phone,Surburban,1,0
u_041763,treatment_womens,0,0.0,10,204.51,3) $200 - $350,Web,Surburban,0,0
u_041764,treatment_womens,0,0.0,12,174.29,2) $100 - $200,Web,Rural,0,0
u_041765,control,0,0.0,2,473.78,4) $350 - $500,Web,Surburban,0,0
u_041766,treatment_womens,0,0.0,10,29.99,1) $0 - $100,Phone,Surburban,1,0
u_041767,treatment_mens,0,0.0,1,226.21,3) $200 - $350,Web,Rural,0,1
u_041768,treatment_womens,0,0.0,2,870.33,"6) $750 - $1,000",Phone,Urban,1,1
u_041769,treatment_mens,0,0.0,9,80.2,1) $0 - $100,Phone,Surburban,0,0
u_041770,treatment_womens,0,0.0,1,278.2,3) $200 - $350,Web,Surburban,1,0
u_041771,control,0,0.0,8,29.99,1) $0 - $100,Web,Urban,0,0
u_041772,treatment_mens,1,29.99,3,1161.56,"7) $1,000 +",Web,Urban,1,1
u_041773,treatment_mens,0,0.0,9,74.6,1) $0 - $100,Phone,Urban,1,0
u_041774,control,0,0.0,4,432.44,4) $350 - $500,Web,Urban,1,0
u_041775,treatment_mens,0,0.0,12,44.32,1) $0 - $100,Web,Surburban,1,0
u_041776,treatment_womens,0,0.0,6,48.15,1) $0 - $100,Web,Rural,1,0
u_041777,control,0,0.0,2,209.61,3) $200 - $350,Multichannel,Surburban,1,0
u_041778,treatment_womens,0,0.0,1,110.95,2) $100 - $200,Phone,Rural,1,0
u_041779,treatment_mens,0,0.0,10,40.19,1) $0 - $100,Web,Surburban,1,0
u_041780,control,0,0.0,4,166.36,2) $100 - $200,Phone,Surburban,0,0
u_041781,control,0,0.0,10,29.99,1) $0 - $100,Phone,Urban,1,0
u_041782,treatment_mens,0,0.0,12,334.54,3) $200 - $350,Multichannel,Urban,0,0
u_041783,treatment_womens,0,0.0,1,133.46,2) $100 - $200,Phone,Urban,0,0
u_041784,treatment_womens,0,0.0,9,29.99,1) $0 - $100,Phone,Surburban,0,0
u_041785,control,0,0.0,2,267.2,3) $200 - $350,Phone,Surburban,0,1
u_041786,treatment_mens,0,0.0,11,186.51,2) $100 - $200,Web,Surburban,0,0
u_041787,control,0,0.0,7,454.67,4) $350 - $500,Web,Urban,0,0
u_041788,treatment_mens,0,0.0,5,29.99,1) $0 - $100,Phone,Urban,1,0
u_041789,control,0,0.0,1,29.99,1) $0 - $100,Phone,Surburban,1,0
u_041790,control,0,0.0,5,36.92,1) $0 - $100,Phone,Urban,0,0
u_041791,control,0,0.0,2,245.55,3) $200 - $350,Phone,Surburban,0,0
u_041792,treatment_womens,0,0.0,8,395.06,4) $350 - $500,Phone,Surburban,1,0
u_041793,treatment_mens,0,0.0,1,1294.3,"7) $1,000 +",Multichannel,Surburban,1,0
u_041794,treatment_mens,0,0.0,4,41.71,1) $0 - $100,Phone,Surburban,1,0
u_041795,control,0,0.0,1,1250.23,"7) $1,000 +",Web,Rural,1,0
u_041796,treatment_mens,0,0.0,3,339.66,3) $200 - $350,Web,Surburban,0,0
u_041797,control,0,0.0,9,113.47,2) $100 - $200,Phone,Surburban,1,0
u_041798,treatment_womens,0,0.0,1,218.3,3) $200 - $350,Web,Urban,1,0
u_041799,control,0,0.0,8,87.34,1) $0 - $100,Phone,Rural,0,0
u_041800,treatment_womens,0,0.0,9,62.27,1) $0 - $100,Web,Surburban,1,0
u_041801,treatment_mens,0,0.0,8,178.51,2) $100 - $200,Web,Urban,0,0
u_041802,treatment_mens,0,0.0,2,63.13,1) $0 - $100,Phone,Urban,0,0
u_041803,treatment_womens,0,0.0,3,1091.72,"7) $1,000 +",Phone,Urban,1,0
u_041804,treatment_womens,0,0.0,5,217.89,3) $200 - $350,Web,Urban,0,0
u_041805,treatment_womens,0,0.0,7,239.2,3) $200 - $350,Phone,Urban,0,0
u_041806,treatment_mens,0,0.0,9,29.99,1) $0 - $100,Phone,Urban,0,0
u_041807,control,0,0.0,9,34.17,1) $0 - $100,Web,Surburban,1,0
u_041808,control,0,0.0,2,1021.58,"7) $1,000 +",Phone,Urban,1,0
u_041809,treatment_mens,0,0.0,5,132.95,2) $100 - $200,Phone,Surburban,1,0
u_041810,treatment_womens,0,0.0,3,192.21,2) $100 - $200,Web,Surburban,1,0
u_041811,treatment_womens,0,0.0,7,321.07,3) $200 - $350,Web,Surburban,0,0
u_041812,control,0,0.0,1,345.39,3) $200 - $350,Multichannel,Urban,0,0
u_041813,control,0,0.0,1,225.08,3) $200 - $350,Phone,Urban,1,0
u_041814,control,0,0.0,1,962.26,"6) $750 - $1,000",Multichannel,Urban,1,0
u_041815,control,0,0.0,4,58.79,1) $0 - $100,Phone,Urban,1,0
u_041816,control,0,0.0,2,53.3,1) $0 - $100,Web,Urban,0,0
u_041817,treatment_womens,0,0.0,9,81.76,1) $0 - $100,Phone,Surburban,1,0
u_041818,control,0,0.0,1,579.48,5) $500 - $750,Multichannel,Rural,1,0
u_041819,treatment_mens,0,0.0,10,350.76,4) $350 - $500,Web,Urban,0,0
u_041820,control,0,0.0,1,623.29,5) $500 - $750,Web,Surburban,1,0
u_041821,treatment_womens,0,0.0,6,29.99,1) $0 - $100,Phone,Surburban,1,0
u_041822,treatment_mens,0,0.0,7,346.91,3) $200 - $350,Phone,Surburban,0,0
u_041823,control,0,0.0,8,45.03,1) $0 - $100,Web,Surburban,0,0
u_041824,control,0,0.0,8,82.78,1) $0 - $100,Web,Urban,1,0
u_041825,treatment_womens,1,29.99,2,51.34,1) $0 - $100,Web,Surburban,0,1
u_041826,treatment_mens,0,0.0,9,29.99,1) $0 - $100,Phone,Urban,0,0
u_041827,treatment_womens,0,0.0,10,72.25,1) $0 - $100,Phone,Surburban,1,0
u_041828,control,0,0.0,11,457.09,4) $350 - $500,Multichannel,Surburban,1,0
u_041829,treatment_mens,0,0.0,4,50.54,1) $0 - $100,Web,Rural,0,1
u_041830,control,0,0.0,2,400.86,4) $350 - $500,Multichannel,Rural,1,0
u_041831,treatment_mens,0,0.0,5,49.9,1) $0 - $100,Web,Surburban,1,0
u_041832,treatment_womens,0,0.0,12,176.87,2) $100 - $200,Phone,Urban,0,0
u_041833,treatment_womens,0,0.0,8,29.99,1) $0 - $100,Phone,Rural,1,0
u_041834,control,0,0.0,12,57.21,1) $0 - $100,Phone,Surburban,1,0
u_041835,control,0,0.0,2,145.57,2) $100 - $200,Phone,Surburban,0,0
u_041836,treatment_womens,0,0.0,5,29.99,1) $0 - $100,Web,Urban,0,1
u_041837,treatment_mens,0,0.0,11,29.99,1) $0 - $100,Web,Rural,0,0
u_041838,treatment_mens,0,0.0,10,36.43,1) $0 - $100,Web,Rural,1,0
u_041839,control,0,0.0,9,593.41,5) $500 - $750,Phone,Rural,1,0
u_041840,treatment_mens,0,0.0,10,360.83,4) $350 - $500,Phone,Rural,0,0
u_041841,control,0,0.0,2,29.99,1) $0 - $100,Web,Urban,1,0
u_041842,treatment_womens,1,113.83,12,94.75,1) $0 - $100,Phone,Urban,1,1
u_041843,control,0,0.0,2,165.35,2) $100 - $200,Phone,Rural,1,1
u_041844,control,0,0.0,10,29.99,1) $0 - $100,Web,Rural,0,0
u_041845,control,0,0.0,3,97.83,1) $0 - $100,Phone,Surburban,0,0
u_041846,control,0,0.0,9,67.68,1) $0 - $100,Web,Rural,0,0
u_041847,treatment_womens,0,0.0,3,77.26,1) $0 - $100,Phone,Urban,0,0
u_041848,treatment_womens,0,0.0,1,357.94,4) $350 - $500,Web,Surburban,1,0
u_041849,treatment_womens,0,0.0,11,1203.53,"7) $1,000 +",Multichannel,Rural,1,0
u_041850,treatment_womens,0,0.0,3,348.35,3) $200 - $350,Web,Urban,0,0
u_041851,treatment_mens,0,0.0,1,452.07,4) $350 - $500,Web,Urban,0,1
u_041852,treatment_womens,0,0.0,6,319.24,3) $200 - $350,Phone,Urban,0,0
u_041853,control,0,0.0,7,210.16,3) $200 - $350,Web,Rural,0,0
u_041854,treatment_mens,0,0.0,9,125.78,2) $100 - $200,Web,Surburban,1,0
u_041855,control,0,0.0,11,466.48,4) $350 - $500,Web,Urban,0,0
u_041856,treatment_womens,0,0.0,1,367.97,4) $350 - $500,Multichannel,Urban,1,0
u_041857,control,0,0.0,10,37.63,1) $0 - $100,Web,Surburban,0,0
u_041858,treatment_mens,0,0.0,9,233.59,3) $200 - $350,Web,Surburban,0,1
u_041859,treatment_womens,0,0.0,1,294.09,3) $200 - $350,Web,Surburban,0,0
u_041860,control,0,0.0,2,29.99,1) $0 - $100,Phone,Surburban,0,0
u_041861,treatment_mens,0,0.0,7,103.99,2) $100 - $200,Web,Urban,1,0
u_041862,treatment_mens,0,0.0,2,156.86,2) $100 - $200,Phone,Surburban,0,0
u_041863,control,0,0.0,3,29.99,1) $0 - $100,Web,Rural,0,1
u_041864,control,0,0.0,3,29.99,1) $0 - $100,Web,Urban,0,0
u_041865,treatment_womens,0,0.0,1,58.1,1) $0 - $100,Web,Urban,0,0
u_041866,treatment_mens,0,0.0,3,189.84,2) $100 - $200,Web,Surburban,1,0
u_041867,control,0,0.0,1,86.88,1) $0 - $100,Web,Rural,0,0
u_041868,treatment_womens,0,0.0,11,54.11,1) $0 - $100,Phone,Rural,0,0
u_041869,treatment_womens,0,0.0,5,743.36,5) $500 - $750,Web,Urban,1,0
u_041870,control,0,0.0,7,70.35,1) $0 - $100,Phone,Surburban,0,1
u_041871,control,0,0.0,1,29.99,1) $0 - $100,Phone,Urban,1,0
u_041872,control,0,0.0,10,137.49,2) $100 - $200,Web,Surburban,1,0
u_041873,treatment_mens,0,0.0,1,2095.48,"7) $1,000 +",Multichannel,Surburban,1,1
u_041874,treatment_womens,0,0.0,9,235.09,3) $200 - $350,Phone,Urban,0,0
u_041875,treatment_mens,0,0.0,4,642.93,5) $500 - $750,Phone,Rural,1,1
u_041876,control,0,0.0,2,53.36,1) $0 - $100,Web,Surburban,1,0
u_041877,treatment_womens,0,0.0,5,94.49,1) $0 - $100,Web,Urban,1,1
u_041878,control,0,0.0,2,109.22,2) $100 - $200,Web,Urban,1,0
u_041879,treatment_womens,0,0.0,4,336.22,3) $200 - $350,Phone,Urban,0,1
u_041880,treatment_mens,0,0.0,9,477.92,4) $350 - $500,Multichannel,Surburban,1,0
u_041881,treatment_mens,0,0.0,1,96.76,1) $0 - $100,Phone,Surburban,1,0
u_041882,treatment_mens,0,0.0,10,38.95,1) $0 - $100,Phone,Rural,1,0
u_041883,treatment_womens,0,0.0,1,790.97,"6) $750 - $1,000",Phone,Surburban,1,1
u_041884,control,0,0.0,7,78.23,1) $0 - $100,Phone,Urban,0,0
u_041885,treatment_mens,0,0.0,7,95.12,1) $0 - $100,Phone,Surburban,0,0
u_041886,treatment_mens,0,0.0,10,41.19,1) $0 - $100,Web,Surburban,0,0
u_041887,treatment_womens,0,0.0,3,545.09,5) $500 - $750,Web,Rural,1,1
u_041888,treatment_mens,0,0.0,1,132.29,2) $100 - $200,Phone,Urban,0,0
u_041889,treatment_mens,1,43.96,11,29.99,1) $0 - $100,Web,Surburban,0,1
u_041890,treatment_mens,0,0.0,2,41.26,1) $0 - $100,Web,Surburban,1,0
u_041891,treatment_mens,0,0.0,11,136.71,2) $100 - $200,Phone,Surburban,1,0
u_041892,control,0,0.0,9,249.95,3) $200 - $350,Phone,Rural,1,0
u_041893,control,0,0.0,1,258.18,3) $200 - $350,Phone,Urban,0,0
u_041894,treatment_mens,0,0.0,8,864.44,"6) $750 - $1,000",Multichannel,Urban,1,0
u_041895,treatment_mens,0,0.0,9,109.67,2) $100 - $200,Phone,Urban,0,1
u_041896,treatment_mens,0,0.0,5,195.26,2) $100 - $200,Web,Urban,1,0
u_041897,treatment_mens,0,0.0,9,502.44,5) $500 - $750,Multichannel,Urban,1,1
u_041898,treatment_mens,0,0.0,6,414.08,4) $350 - $500,Web,Surburban,0,0
u_041899,treatment_mens,0,0.0,12,59.53,1) $0 - $100,Phone,Rural,0,0
u_041900,treatment_mens,0,0.0,4,237.96,3) $200 - $350,Phone,Surburban,1,0
u_041901,treatment_womens,0,0.0,8,250.88,3) $200 - $350,Phone,Surburban,0,0
u_041902,control,0,0.0,3,282.32,3) $200 - $350,Web,Urban,1,0
u_041903,control,0,0.0,8,727.98,5) $500 - $750,Phone,Surburban,1,0
u_041904,treatment_womens,0,0.0,3,321.71,3) $200 - $350,Web,Rural,1,1
u_041905,treatment_mens,0,0.0,10,139.72,2) $100 - $200,Phone,Rural,1,0
u_041906,treatment_mens,0,0.0,12,44.97,1) $0 - $100,Web,Urban,1,0
u_041907,control,0,0.0,3,602.29,5) $500 - $750,Multichannel,Surburban,1,0
u_041908,treatment_mens,0,0.0,6,116.99,2) $100 - $200,Web,Surburban,1,0
u_041909,treatment_womens,0,0.0,5,43.61,1) $0 - $100,Phone,Surburban,0,0
u_041910,treatment_womens,0,0.0,2,307.77,3) $200 - $350,Multichannel,Urban,1,0
u_041911,treatment_womens,0,0.0,2,96.4,1) $0 - $100,Web,Urban,0,0
u_041912,treatment_mens,0,0.0,4,169.84,2) $100 - $200,Web,Urban,0,0
u_041913,control,0,0.0,9,29.99,1) $0 - $100,Phone,Urban,0,0
u_041914,control,0,0.0,10,455.85,4) $350 - $500,Multichannel,Urban,1,0
u_041915,control,0,0.0,10,88.14,1) $0 - $100,Web,Urban,0,0
u_041916,control,0,0.0,5,437.68,4) $350 - $500,Web,Surburban,0,0
u_041917,treatment_womens,0,0.0,10,75.35,1) $0 - $100,Phone,Rural,0,1
u_041918,control,0,0.0,3,29.99,1) $0 - $100,Phone,Surburban,1,0
u_041919,treatment_womens,0,0.0,4,604.05,5) $500 - $750,Phone,Urban,1,0
u_041920,treatment_mens,0,0.0,1,229.73,3) $200 - $350,Multichannel,Surburban,1,0
u_041921,treatment_womens,0,0.0,10,103.65,2) $100 - $200,Phone,Rural,1,0
u_041922,treatment_womens,0,0.0,8,454.94,4) $350 - $500,Web,Surburban,0,0
u_041923,treatment_womens,0,0.0,6,354.37,4) $350 - $500,Web,Urban,0,0
u_041924,control,0,0.0,11,428.45,4) $350 - $500,Phone,Urban,0,1
u_041925,treatment_mens,0,0.0,2,177.23,2) $100 - $200,Phone,Urban,0,0
u_041926,treatment_mens,0,0.0,1,643.54,5) $500 - $750,Phone,Surburban,1,0
u_041927,control,0,0.0,1,598.01,5) $500 - $750,Multichannel,Rural,1,0
u_041928,control,0,0.0,4,365.41,4) $350 - $500,Web,Urban,0,0
u_041929,control,0,0.0,8,185.58,2) $100 - $200,Web,Surburban,1,0
u_041930,treatment_womens,0,0.0,10,66.89,1) $0 - $100,Phone,Surburban,1,0
u_041931,treatment_womens,0,0.0,9,476.59,4) $350 - $500,Multichannel,Rural,0,0
u_041932,treatment_mens,0,0.0,10,30.17,1) $0 - $100,Web,Rural,0,1
u_041933,treatment_mens,0,0.0,2,1146.55,"7) $1,000 +",Multichannel,Surburban,1,1
u_041934,treatment_womens,0,0.0,2,62.17,1) $0 - $100,Phone,Urban,0,0
u_041935,control,0,0.0,2,104.25,2) $100 - $200,Web,Surburban,0,0
u_041936,treatment_womens,0,0.0,2,29.99,1) $0 - $100,Phone,Rural,0,0
u_041937,control,0,0.0,1,29.99,1) $0 - $100,Phone,Surburban,1,0
u_041938,treatment_womens,0,0.0,1,56.18,1) $0 - $100,Web,Surburban,0,0
u_041939,treatment_womens,0,0.0,9,78.83,1) $0 - $100,Phone,Urban,0,0
u_041940,treatment_womens,0,0.0,3,76.01,1) $0 - $100,Phone,Surburban,1,0
u_041941,control,0,0.0,4,39.49,1) $0 - $100,Phone,Surburban,0,0
u_041942,control,0,0.0,4,31.99,1) $0 - $100,Phone,Surburban,0,0
u_041943,treatment_mens,0,0.0,5,329.64,3) $200 - $350,Multichannel,Rural,0,0
u_041944,treatment_mens,0,0.0,11,345.01,3) $200 - $350,Phone,Urban,0,0
u_041945,treatment_mens,0,0.0,10,37.85,1) $0 - $100,Phone,Urban,0,0
u_041946,treatment_womens,0,0.0,1,131.78,2) $100 - $200,Web,Surburban,0,1
u_041947,control,0,0.0,7,59.0,1) $0 - $100,Web,Rural,1,0
u_041948,treatment_womens,0,0.0,2,460.32,4) $350 - $500,Web,Urban,0,1
u_041949,treatment_womens,0,0.0,4,29.99,1) $0 - $100,Phone,Urban,0,0
u_041950,treatment_womens,0,0.0,11,716.51,5) $500 - $750,Web,Surburban,1,0
u_041951,control,0,0.0,8,31.41,1) $0 - $100,Phone,Rural,1,0
u_041952,treatment_mens,0,0.0,1,779.22,"6) $750 - $1,000",Phone,Urban,1,0
u_041953,treatment_mens,0,0.0,7,29.99,1) $0 - $100,Phone,Urban,1,0
u_041954,treatment_mens,0,0.0,10,249.39,3) $200 - $350,Phone,Surburban,0,0
u_041955,treatment_mens,0,0.0,1,1081.47,"7) $1,000 +",Phone,Surburban,1,0
u_041956,treatment_womens,0,0.0,2,243.98,3) $200 - $350,Web,Urban,1,0
u_041957,treatment_womens,0,0.0,4,30.91,1) $0 - $100,Web,Urban,1,0
u_041958,treatment_womens,0,0.0,7,99.54,1) $0 - $100,Phone,Urban,0,0
u_041959,control,0,0.0,4,371.45,4) $350 - $500,Multichannel,Rural,0,0
u_041960,treatment_womens,0,0.0,7,80.39,1) $0 - $100,Web,Surburban,0,0
u_041961,control,0,0.0,10,41.56,1) $0 - $100,Web,Urban,0,0
u_041962,treatment_mens,0,0.0,2,50.63,1) $0 - $100,Phone,Urban,0,0
u_041963,control,0,0.0,7,70.71,1) $0 - $100,Phone,Surburban,1,0
u_041964,control,0,0.0,9,163.16,2) $100 - $200,Phone,Surburban,0,0
u_041965,control,0,0.0,8,44.86,1) $0 - $100,Web,Surburban,1,0
u_041966,control,0,0.0,10,393.34,4) $350 - $500,Web,Surburban,0,0
u_041967,treatment_womens,0,0.0,2,257.31,3) $200 - $350,Phone,Surburban,1,0
u_041968,control,0,0.0,12,31.72,1) $0 - $100,Phone,Urban,0,1
u_041969,treatment_mens,0,0.0,5,33.99,1) $0 - $100,Web,Surburban,1,0
u_041970,control,0,0.0,9,29.99,1) $0 - $100,Phone,Surburban,0,0
u_041971,treatment_womens,0,0.0,1,1724.6,"7) $1,000 +",Phone,Urban,1,0
u_041972,control,0,0.0,3,1031.77,"7) $1,000 +",Phone,Rural,1,0
u_041973,treatment_mens,0,0.0,1,208.33,3) $200 - $350,Phone,Surburban,0,0
u_041974,treatment_mens,0,0.0,2,405.48,4) $350 - $500,Web,Surburban,0,0
