user_id,event,timestamp,experiment_group
u_004558,Visit,2026-01-16 11:10:00,control
u_004558,Signup,2026-01-16 12:23:00,control
u_004558,Trial,2026-01-16 16:27:00,control
u_004559,Visit,2026-01-06 19:39:00,variant
u_004559,Signup,2026-01-06 20:50:00,variant
u_004559,Trial,2026-01-06 22:45:00,variant
u_004560,Visit,2026-01-28 07:35:00,control
u_004561,Visit,2026-01-17 01:21:00,variant
u_004561,Signup,2026-01-17 01:58:00,variant
u_004561,Trial,2026-01-17 05:11:00,variant
u_004561,Purchase,2026-01-20 00:11:00,variant
u_004562,Visit,2026-01-20 05:17:00,control
u_004563,Visit,2026-01-27 13:39:00,variant
u_004564,Visit,2026-01-26 20:34:00,control
u_004565,Visit,2026-01-24 17:41:00,variant
u_004565,Signup,2026-01-24 18:47:00,variant
u_004565,Trial,2026-01-24 19:07:00,variant
u_004566,Visit,2026-01-30 08:09:00,control
u_004566,Signup,2026-01-30 09:47:00,control
u_004566,Trial,2026-01-30 10:57:00,control
u_004567,Visit,2026-01-15 14:30:00,variant
u_004567,Signup,2026-01-15 16:07:00,variant
u_004568,Visit,2026-01-08 22:32:00,control
u_004568,Signup,2026-01-09 00:05:00,control
u_004568,Trial,2026-01-09 01:59:00,control
u_004569,Visit,2026-01-23 02:54:00,variant
u_004570,Visit,2026-01-23 04:32:00,control
u_004570,Signup,2026-01-23 04:45:00,control
u_004570,Trial,2026-01-23 08:09:00,control
u_004571,Visit,2026-01-15 11:37:00,variant
u_004572,Visit,2026-01-15 22:19:00,control
u_004573,Visit,2026-01-27 10:06:00,variant
u_004573,Signup,2026-01-27 11:02:00,variant
u_004574,Visit,2026-01-22 15:16:00,control
u_004575,Visit,2026-01-22 20:15:00,variant
u_004575,Signup,2026-01-22 20:46:00,variant
u_004576,Visit,2026-01-04 03:34:00,control
u_004576,Signup,2026-01-04 04:07:00,control
u_004576,Trial,2026-01-04 08:54:00,control
u_004576,Purchase,2026-01-04 14:54:00,control
u_004577,Visit,2026-01-09 19:09:00,variant
u_004577,Signup,2026-01-09 19:34:00,variant
u_004578,Visit,2026-01-23 15:49:00,control
u_004578,Signup,2026-01-23 17:20:00,control
u_004579,Visit,2026-01-07 14:51:00,variant
u_004580,Visit,2026-01-25 06:07:00,control
u_004580,Signup,2026-01-25 07:08:00,control
u_004581,Visit,2026-01-19 12:23:00,variant
u_004581,Signup,2026-01-19 12:43:00,variant
u_004581,Trial,2026-01-19 15:41:00,variant
u_004582,Visit,2026-01-02 19:08:00,control
u_004582,Signup,2026-01-02 20:28:00,control
u_004582,Trial,2026-01-02 23:35:00,control
u_004582,Purchase,2026-01-04 12:35:00,control
u_004583,Visit,2026-01-29 17:07:00,variant
u_004583,Signup,2026-01-29 17:53:00,variant
u_004583,Trial,2026-01-29 22:02:00,variant
u_004584,Visit,2026-01-29 01:37:00,control
u_004584,Signup,2026-01-29 02:24:00,control
u_004585,Visit,2026-01-25 16:24:00,variant
u_004585,Signup,2026-01-25 16:42:00,variant
u_004585,Trial,2026-01-25 18:48:00,variant
u_004585,Purchase,2026-01-27 07:48:00,variant
u_004586,Visit,2026-01-25 01:47:00,control
u_004586,Signup,2026-01-25 03:18:00,control
u_004587,Visit,2026-01-30 00:45:00,variant
u_004587,Signup,2026-01-30 01:25:00,variant
u_004587,Trial,2026-01-30 02:25:00,variant
u_004587,Purchase,2026-02-01 23:25:00,variant
u_004588,Visit,2026-01-18 05:20:00,control
u_004588,Signup,2026-01-18 06:21:00,control
u_004588,Trial,2026-01-18 09:23:00,control
u_004589,Visit,2026-01-29 06:45:00,variant
u_004589,Signup,2026-01-29 07:38:00,variant
u_004589,Trial,2026-01-29 12:23:00,variant
u_004589,Purchase,2026-01-30 16:23:00,variant
u_004590,Visit,2026-01-28 08:10:00,control
u_004590,Signup,2026-01-28 09:19:00,control
u_004590,Trial,2026-01-28 09:58:00,control
u_004590,Purchase,2026-01-29 07:58:00,control
u_004591,Visit,2026-01-22 10:08:00,variant
u_004591,Signup,2026-01-22 10:49:00,variant
u_004591,Trial,2026-01-22 13:15:00,variant
u_004591,Purchase,2026-01-23 16:15:00,variant
u_004592,Visit,2026-01-26 06:30:00,control
u_004593,Visit,2026-01-03 00:20:00,variant
u_004593,Signup,2026-01-03 00:45:00,variant
u_004593,Trial,2026-01-03 04:34:00,variant
u_004594,Visit,2026-01-03 11:05:00,control
u_004594,Signup,2026-01-03 12:45:00,control
u_004594,Trial,2026-01-03 17:40:00,control
u_004595,Visit,2026-01-11 14:38:00,variant
u_004595,Signup,2026-01-11 15:19:00,variant
u_004596,Visit,2026-01-13 06:39:00,control
u_004596,Signup,2026-01-13 07:51:00,control
u_004597,Visit,2026-01-18 18:38:00,variant
u_004598,Visit,2026-01-21 04:56:00,control
u_004598,Signup,2026-01-21 06:13:00,control
u_004598,Trial,2026-01-21 06:40:00,control
u_004598,Purchase,2026-01-22 14:40:00,control
u_004599,Visit,2026-01-23 07:48:00,variant
u_004599,Signup,2026-01-23 08:25:00,variant
u_004599,Trial,2026-01-23 09:21:00,variant
u_004599,Purchase,2026-01-23 20:21:00,variant
u_004600,Visit,2026-01-08 08:34:00,control
u_004601,Visit,2026-01-02 00:03:00,variant
u_004601,Signup,2026-01-02 00:35:00,variant
u_004602,Visit,2026-01-10 23:51:00,control
u_004603,Visit,2026-01-27 03:45:00,variant
u_004603,Signup,2026-01-27 05:06:00,variant
u_004603,Trial,2026-01-27 09:21:00,variant
u_004604,Visit,2026-01-13 21:40:00,control
u_004604,Signup,2026-01-13 23:01:00,control
u_004604,Trial,2026-01-14 03:38:00,control
u_004604,Purchase,2026-01-16 18:38:00,control
u_004605,Visit,2026-01-27 01:24:00,variant
u_004605,Signup,2026-01-27 02:48:00,variant
u_004606,Visit,2026-01-30 19:30:00,control
u_004606,Signup,2026-01-30 19:35:00,control
u_004606,Trial,2026-01-30 21:11:00,control
u_004607,Visit,2026-01-15 22:55:00,variant
u_004607,Signup,2026-01-16 00:21:00,variant
u_004608,Visit,2026-01-23 01:16:00,control
u_004608,Signup,2026-01-23 01:53:00,control
u_004609,Visit,2026-01-04 04:12:00,variant
u_004609,Signup,2026-01-04 05:10:00,variant
u_004609,Trial,2026-01-04 09:07:00,variant
u_004610,Visit,2026-01-18 11:11:00,control
u_004611,Visit,2026-01-15 19:35:00,variant
u_004611,Signup,2026-01-15 21:29:00,variant
u_004611,Trial,2026-01-16 00:08:00,variant
u_004611,Purchase,2026-01-16 03:08:00,variant
u_004612,Visit,2026-01-02 02:26:00,control
u_004612,Signup,2026-01-02 03:52:00,control
u_004613,Visit,2026-01-28 03:46:00,variant
u_004614,Visit,2026-01-02 14:56:00,control
u_004614,Signup,2026-01-02 15:46:00,control
u_004615,Visit,2026-01-05 18:10:00,variant
u_004616,Visit,2026-01-18 05:06:00,control
u_004616,Signup,2026-01-18 05:13:00,control
u_004616,Trial,2026-01-18 06:25:00,control
u_004617,Visit,2026-01-29 14:23:00,variant
u_004617,Signup,2026-01-29 15:26:00,variant
u_004618,Visit,2026-01-18 22:12:00,control
u_004619,Visit,2026-01-13 19:48:00,variant
u_004619,Signup,2026-01-13 20:36:00,variant
u_004620,Visit,2026-01-27 16:39:00,control
u_004620,Signup,2026-01-27 18:07:00,control
u_004621,Visit,2026-01-16 00:22:00,variant
u_004621,Signup,2026-01-16 02:13:00,variant
u_004621,Trial,2026-01-16 03:43:00,variant
u_004622,Visit,2026-01-08 22:05:00,control
u_004622,Signup,2026-01-09 00:02:00,control
u_004622,Trial,2026-01-09 02:02:00,control
u_004622,Purchase,2026-01-10 21:02:00,control
u_004623,Visit,2026-01-10 22:50:00,variant
u_004623,Signup,2026-01-11 00:44:00,variant
u_004624,Visit,2026-01-04 01:28:00,control
u_004624,Signup,2026-01-04 01:56:00,control
u_004625,Visit,2026-01-14 20:58:00,variant
u_004626,Visit,2026-01-09 09:09:00,control
u_004627,Visit,2026-01-08 18:09:00,variant
u_004627,Signup,2026-01-08 19:55:00,variant
u_004628,Visit,2026-01-29 12:56:00,control
u_004628,Signup,2026-01-29 13:35:00,control
u_004629,Visit,2026-01-03 18:17:00,variant
u_004629,Signup,2026-01-03 19:34:00,variant
u_004629,Trial,2026-01-03 23:31:00,variant
u_004630,Visit,2026-01-14 04:46:00,control
u_004631,Visit,2026-01-11 16:28:00,variant
u_004631,Signup,2026-01-11 17:33:00,variant
u_004631,Trial,2026-01-11 22:09:00,variant
u_004631,Purchase,2026-01-14 04:09:00,variant
u_004632,Visit,2026-01-13 15:32:00,control
u_004632,Signup,2026-01-13 16:42:00,control
u_004633,Visit,2026-01-18 06:06:00,variant
u_004633,Signup,2026-01-18 07:04:00,variant
u_004634,Visit,2026-01-03 17:10:00,control
u_004634,Signup,2026-01-03 18:58:00,control
u_004635,Visit,2026-01-19 14:19:00,variant
u_004635,Signup,2026-01-19 16:06:00,variant
u_004635,Trial,2026-01-19 18:44:00,variant
u_004636,Visit,2026-01-24 05:45:00,control
u_004636,Signup,2026-01-24 07:26:00,control
u_004637,Visit,2026-01-20 21:11:00,variant
u_004637,Signup,2026-01-20 22:40:00,variant
u_004638,Visit,2026-01-23 13:58:00,control
u_004639,Visit,2026-01-08 22:48:00,variant
u_004640,Visit,2026-01-01 05:03:00,control
u_004640,Signup,2026-01-01 06:01:00,control
u_004640,Trial,2026-01-01 08:54:00,control
u_004641,Visit,2026-01-19 07:40:00,variant
u_004641,Signup,2026-01-19 08:32:00,variant
u_004642,Visit,2026-01-24 00:47:00,control
u_004642,Signup,2026-01-24 01:30:00,control
u_004643,Visit,2026-01-07 06:49:00,variant
u_004644,Visit,2026-01-16 23:16:00,control
u_004644,Signup,2026-01-16 23:35:00,control
u_004645,Visit,2026-01-02 15:47:00,variant
u_004646,Visit,2026-01-08 23:55:00,control
u_004646,Signup,2026-01-09 00:13:00,control
u_004647,Visit,2026-01-03 06:58:00,variant
u_004647,Signup,2026-01-03 07:59:00,variant
u_004647,Trial,2026-01-03 12:06:00,variant
u_004647,Purchase,2026-01-03 19:06:00,variant
u_004648,Visit,2026-01-05 12:14:00,control
u_004648,Signup,2026-01-05 13:48:00,control
u_004649,Visit,2026-01-20 09:57:00,variant
u_004649,Signup,2026-01-20 10:10:00,variant
u_004649,Trial,2026-01-20 13:23:00,variant
u_004650,Visit,2026-01-12 16:45:00,control
u_004650,Signup,2026-01-12 17:14:00,control
u_004650,Trial,2026-01-12 17:50:00,control
u_004651,Visit,2026-01-26 01:15:00,variant
u_004652,Visit,2026-01-29 07:11:00,control
u_004653,Visit,2026-01-03 16:08:00,variant
u_004653,Signup,2026-01-03 17:22:00,variant
u_004653,Trial,2026-01-03 21:31:00,variant
u_004654,Visit,2026-01-17 11:19:00,control
u_004654,Signup,2026-01-17 12:42:00,control
u_004654,Trial,2026-01-17 13:41:00,control
u_004654,Purchase,2026-01-18 17:41:00,control
u_004655,Visit,2026-01-27 19:58:00,variant
u_004655,Signup,2026-01-27 20:26:00,variant
u_004655,Trial,2026-01-27 20:43:00,variant
u_004656,Visit,2026-01-26 10:49:00,control
u_004656,Signup,2026-01-26 12:23:00,control
u_004656,Trial,2026-01-26 16:49:00,control
u_004657,Visit,2026-01-05 17:47:00,variant
u_004657,Signup,2026-01-05 19:23:00,variant
u_004658,Visit,2026-01-19 10:29:00,control
u_004658,Signup,2026-01-19 11:11:00,control
u_004658,Trial,2026-01-19 11:21:00,control
u_004659,Visit,2026-01-22 22:10:00,variant
u_004659,Signup,2026-01-22 23:32:00,variant
u_004660,Visit,2026-01-25 03:40:00,control
u_004660,Signup,2026-01-25 04:25:00,control
u_004660,Trial,2026-01-25 06:08:00,control
u_004661,Visit,2026-01-20 17:13:00,variant
u_004661,Signup,2026-01-20 18:58:00,variant
u_004661,Trial,2026-01-20 20:44:00,variant
u_004662,Visit,2026-01-01 04:06:00,control
u_004662,Signup,2026-01-01 04:41:00,control
u_004663,Visit,2026-01-29 06:17:00,variant
u_004663,Signup,2026-01-29 08:11:00,variant
u_004664,Visit,2026-01-07 21:07:00,control
u_004664,Signup,2026-01-07 21:49:00,control
u_004664,Trial,2026-01-07 22:08:00,control
u_004665,Visit,2026-01-23 15:58:00,variant
u_004665,Signup,2026-01-23 17:31:00,variant
u_004666,Visit,2026-01-06 20:57:00,control
u_004667,Visit,2026-01-03 09:20:00,variant
u_004667,Signup,2026-01-03 10:57:00,variant
u_004667,Trial,2026-01-03 14:33:00,variant
u_004667,Purchase,2026-01-04 08:33:00,variant
u_004668,Visit,2026-01-11 08:35:00,control
u_004668,Signup,2026-01-11 10:22:00,control
u_004669,Visit,2026-01-29 17:52:00,variant
u_004670,Visit,2026-01-24 07:12:00,control
u_004670,Signup,2026-01-24 08:21:00,control
u_004671,Visit,2026-01-09 02:15:00,variant
u_004671,Signup,2026-01-09 02:59:00,variant
u_004671,Trial,2026-01-09 03:05:00,variant
u_004671,Purchase,2026-01-10 20:05:00,variant
u_004672,Visit,2026-01-25 10:39:00,control
u_004672,Signup,2026-01-25 12:26:00,control
u_004673,Visit,2026-01-24 07:08:00,variant
u_004673,Signup,2026-01-24 08:56:00,variant
u_004673,Trial,2026-01-24 09:43:00,variant
u_004674,Visit,2026-01-13 01:17:00,control
u_004674,Signup,2026-01-13 01:26:00,control
u_004675,Visit,2026-01-03 06:14:00,variant
u_004675,Signup,2026-01-03 07:52:00,variant
u_004675,Trial,2026-01-03 10:26:00,variant
u_004676,Visit,2026-01-24 23:02:00,control
u_004676,Signup,2026-01-25 00:39:00,control
u_004677,Visit,2026-01-01 23:40:00,variant
u_004677,Signup,2026-01-02 00:05:00,variant
u_004678,Visit,2026-01-08 06:33:00,control
u_004679,Visit,2026-01-06 14:09:00,variant
u_004679,Signup,2026-01-06 14:52:00,variant
u_004680,Visit,2026-01-03 14:12:00,control
u_004680,Signup,2026-01-03 15:18:00,control
u_004681,Visit,2026-01-04 06:48:00,variant
u_004682,Visit,2026-01-29 19:05:00,control
u_004683,Visit,2026-01-16 02:59:00,variant
u_004683,Signup,2026-01-16 04:54:00,variant
u_004683,Trial,2026-01-16 08:54:00,variant
u_004684,Visit,2026-01-21 07:38:00,control
u_004684,Signup,2026-01-21 07:55:00,control
u_004684,Trial,2026-01-21 10:28:00,control
u_004685,Visit,2026-01-06 02:01:00,variant
u_004685,Signup,2026-01-06 02:04:00,variant
u_004685,Trial,2026-01-06 04:53:00,variant
u_004685,Purchase,2026-01-07 09:53:00,variant
u_004686,Visit,2026-01-30 00:17:00,control
u_004686,Signup,2026-01-30 00:28:00,control
u_004687,Visit,2026-01-12 22:56:00,variant
u_004687,Signup,2026-01-12 23:59:00,variant
u_004687,Trial,2026-01-13 02:52:00,variant
u_004687,Purchase,2026-01-14 12:52:00,variant
u_004688,Visit,2026-01-30 19:35:00,control
u_004688,Signup,2026-01-30 19:46:00,control
u_004689,Visit,2026-01-09 16:12:00,variant
u_004690,Visit,2026-01-19 19:07:00,control
u_004690,Signup,2026-01-19 20:38:00,control
u_004690,Trial,2026-01-19 23:38:00,control
u_004691,Visit,2026-01-26 07:36:00,variant
u_004692,Visit,2026-01-05 04:48:00,control
u_004692,Signup,2026-01-05 05:38:00,control
u_004693,Visit,2026-01-22 23:33:00,variant
u_004693,Signup,2026-01-22 23:45:00,variant
u_004694,Visit,2026-01-07 00:34:00,control
u_004694,Signup,2026-01-07 00:54:00,control
u_004694,Trial,2026-01-07 02:42:00,control
u_004695,Visit,2026-01-12 01:40:00,variant
u_004695,Signup,2026-01-12 02:39:00,variant
u_004695,Trial,2026-01-12 05:14:00,variant
u_004696,Visit,2026-01-16 03:54:00,control
u_004696,Signup,2026-01-16 04:03:00,control
u_004697,Visit,2026-01-12 04:03:00,variant
u_004698,Visit,2026-01-11 14:29:00,control
u_004698,Signup,2026-01-11 14:37:00,control
u_004698,Trial,2026-01-11 18:34:00,control
u_004699,Visit,2026-01-11 13:04:00,variant
u_004699,Signup,2026-01-11 13:51:00,variant
u_004699,Trial,2026-01-11 14:37:00,variant
u_004700,Visit,2026-01-25 08:29:00,control
u_004701,Visit,2026-01-25 06:00:00,variant
u_004701,Signup,2026-01-25 06:13:00,variant
u_004701,Trial,2026-01-25 08:26:00,variant
u_004702,Visit,2026-01-22 12:23:00,control
u_004703,Visit,2026-01-06 05:02:00,variant
u_004703,Signup,2026-01-06 06:39:00,variant
u_004704,Visit,2026-01-30 08:36:00,control
u_004704,Signup,2026-01-30 09:38:00,control
u_004705,Visit,2026-01-11 01:46:00,variant
u_004706,Visit,2026-01-06 14:15:00,control
u_004706,Signup,2026-01-06 15:46:00,control
u_004706,Trial,2026-01-06 20:40:00,control
u_004707,Visit,2026-01-26 12:15:00,variant
u_004707,Signup,2026-01-26 14:05:00,variant
u_004707,Trial,2026-01-26 15:10:00,variant
u_004708,Visit,2026-01-22 02:02:00,control
u_004708,Signup,2026-01-22 02:39:00,control
u_004708,Trial,2026-01-22 03:31:00,control
u_004709,Visit,2026-01-21 06:29:00,variant
u_004710,Visit,2026-01-20 23:02:00,control
u_004710,Signup,2026-01-21 00:16:00,control
u_004710,Trial,2026-01-21 01:37:00,control
u_004711,Visit,2026-01-05 21:02:00,variant
u_004712,Visit,2026-01-24 09:13:00,control
u_004712,Signup,2026-01-24 09:29:00,control
u_004712,Trial,2026-01-24 10:50:00,control
u_004713,Visit,2026-01-20 17:28:00,variant
u_004713,Signup,2026-01-20 18:49:00,variant
u_004714,Visit,2026-01-11 23:31:00,control
u_004714,Signup,2026-01-12 01:00:00,control
u_004715,Visit,2026-01-25 14:48:00,variant
u_004716,Visit,2026-01-20 22:59:00,control
u_004716,Signup,2026-01-20 23:57:00,control
u_004716,Trial,2026-01-21 03:28:00,control
u_004716,Purchase,2026-01-22 04:28:00,control
u_004717,Visit,2026-01-16 00:33:00,variant
u_004718,Visit,2026-01-20 16:09:00,control
u_004719,Visit,2026-01-07 16:33:00,variant
u_004719,Signup,2026-01-07 17:13:00,variant
u_004720,Visit,2026-01-20 22:38:00,control
u_004721,Visit,2026-01-14 06:42:00,variant
u_004721,Signup,2026-01-14 08:00:00,variant
u_004721,Trial,2026-01-14 08:01:00,variant
u_004722,Visit,2026-01-18 03:19:00,control
u_004722,Signup,2026-01-18 04:39:00,control
u_004722,Trial,2026-01-18 06:38:00,control
u_004723,Visit,2026-01-29 00:05:00,variant
u_004723,Signup,2026-01-29 01:26:00,variant
u_004723,Trial,2026-01-29 04:06:00,variant
u_004724,Visit,2026-01-16 22:06:00,control
u_004724,Signup,2026-01-16 23:02:00,control
u_004724,Trial,2026-01-17 00:07:00,control
u_004725,Visit,2026-01-24 19:31:00,variant
u_004725,Signup,2026-01-24 21:15:00,variant
u_004725,Trial,2026-01-24 21:18:00,variant
u_004726,Visit,2026-01-26 09:40:00,control
u_004727,Visit,2026-01-08 11:35:00,variant
u_004727,Signup,2026-01-08 12:45:00,variant
u_004727,Trial,2026-01-08 16:18:00,variant
u_004727,Purchase,2026-01-09 11:18:00,variant
u_004728,Visit,2026-01-19 05:21:00,control
u_004729,Visit,2026-01-02 16:09:00,variant
u_004729,Signup,2026-01-02 16:59:00,variant
u_004730,Visit,2026-01-10 14:15:00,control
u_004730,Signup,2026-01-10 15:26:00,control
u_004731,Visit,2026-01-03 04:41:00,variant
u_004732,Visit,2026-01-18 21:13:00,control
u_004732,Signup,2026-01-18 22:19:00,control
u_004732,Trial,2026-01-19 01:26:00,control
u_004732,Purchase,2026-01-19 22:26:00,control
u_004733,Visit,2026-01-23 15:15:00,variant
u_004733,Signup,2026-01-23 16:33:00,variant
u_004734,Visit,2026-01-04 13:25:00,control
u_004734,Signup,2026-01-04 14:02:00,control
u_004735,Visit,2026-01-06 01:43:00,variant
u_004735,Signup,2026-01-06 01:57:00,variant
u_004736,Visit,2026-01-13 14:43:00,control
u_004737,Visit,2026-01-13 19:25:00,variant
u_004737,Signup,2026-01-13 19:44:00,variant
u_004738,Visit,2026-01-01 12:25:00,control
u_004738,Signup,2026-01-01 12:32:00,control
u_004738,Trial,2026-01-01 13:57:00,control
u_004739,Visit,2026-01-29 08:03:00,variant
u_004739,Signup,2026-01-29 09:51:00,variant
u_004740,Visit,2026-01-05 23:53:00,control
u_004740,Signup,2026-01-06 00:12:00,control
u_004740,Trial,2026-01-06 02:22:00,control
u_004741,Visit,2026-01-07 13:55:00,variant
u_004741,Signup,2026-01-07 15:07:00,variant
u_004741,Trial,2026-01-07 18:42:00,variant
u_004741,Purchase,2026-01-08 05:42:00,variant
u_004742,Visit,2026-01-30 02:48:00,control
u_004742,Signup,2026-01-30 03:19:00,control
u_004743,Visit,2026-01-01 15:00:00,variant
u_004743,Signup,2026-01-01 16:10:00,variant
u_004744,Visit,2026-01-12 08:29:00,control
u_004745,Visit,2026-01-14 02:43:00,variant
u_004746,Visit,2026-01-27 18:08:00,control
u_004746,Signup,2026-01-27 20:01:00,control
u_004746,Trial,2026-01-28 00:51:00,control
u_004747,Visit,2026-01-28 15:24:00,variant
u_004747,Signup,2026-01-28 16:42:00,variant
u_004748,Visit,2026-01-18 07:52:00,control
u_004748,Signup,2026-01-18 08:07:00,control
u_004749,Visit,2026-01-10 00:40:00,variant
u_004749,Signup,2026-01-10 00:51:00,variant
u_004750,Visit,2026-01-01 14:35:00,control
u_004751,Visit,2026-01-01 17:47:00,variant
u_004751,Signup,2026-01-01 18:53:00,variant
u_004751,Trial,2026-01-01 21:02:00,variant
u_004752,Visit,2026-01-13 22:49:00,control
u_004752,Signup,2026-01-13 23:32:00,control
u_004752,Trial,2026-01-14 02:47:00,control
u_004753,Visit,2026-01-23 20:15:00,variant
u_004754,Visit,2026-01-29 08:40:00,control
u_004754,Signup,2026-01-29 10:37:00,control
u_004755,Visit,2026-01-11 10:52:00,variant
u_004755,Signup,2026-01-11 11:21:00,variant
u_004756,Visit,2026-01-04 01:09:00,control
u_004756,Signup,2026-01-04 02:56:00,control
u_004756,Trial,2026-01-04 03:45:00,control
u_004757,Visit,2026-01-15 05:35:00,variant
u_004757,Signup,2026-01-15 06:29:00,variant
u_004758,Visit,2026-01-02 10:00:00,control
u_004759,Visit,2026-01-18 01:28:00,variant
u_004760,Visit,2026-01-05 18:41:00,control
u_004761,Visit,2026-01-13 12:07:00,variant
u_004762,Visit,2026-01-13 12:51:00,control
u_004762,Signup,2026-01-13 14:20:00,control
u_004763,Visit,2026-01-30 08:58:00,variant
u_004763,Signup,2026-01-30 09:18:00,variant
u_004763,Trial,2026-01-30 12:50:00,variant
u_004764,Visit,2026-01-14 21:47:00,control
u_004764,Signup,2026-01-14 21:48:00,control
u_004764,Trial,2026-01-14 22:06:00,control
u_004765,Visit,2026-01-21 01:20:00,variant
u_004765,Signup,2026-01-21 02:43:00,variant
u_004765,Trial,2026-01-21 05:46:00,variant
u_004765,Purchase,2026-01-23 07:46:00,variant
u_004766,Visit,2026-01-19 07:10:00,control
u_004767,Visit,2026-01-04 23:49:00,variant
u_004767,Signup,2026-01-05 01:17:00,variant
u_004768,Visit,2026-01-08 11:23:00,control
u_004769,Visit,2026-01-30 17:08:00,variant
u_004769,Signup,2026-01-30 18:00:00,variant
u_004769,Trial,2026-01-30 21:42:00,variant
u_004770,Visit,2026-01-14 19:57:00,control
u_004770,Signup,2026-01-14 21:05:00,control
u_004770,Trial,2026-01-14 23:16:00,control
u_004771,Visit,2026-01-20 09:38:00,variant
u_004771,Signup,2026-01-20 10:04:00,variant
u_004772,Visit,2026-01-14 09:15:00,control
u_004773,Visit,2026-01-25 16:28:00,variant
u_004773,Signup,2026-01-25 17:58:00,variant
u_004773,Trial,2026-01-25 21:46:00,variant
u_004773,Purchase,2026-01-27 20:46:00,variant
u_004774,Visit,2026-01-13 18:17:00,control
u_004774,Signup,2026-01-13 19:38:00,control
u_004775,Visit,2026-01-13 19:38:00,variant
u_004775,Signup,2026-01-13 20:08:00,variant
u_004775,Trial,2026-01-14 01:04:00,variant
u_004776,Visit,2026-01-14 05:00:00,control
u_004776,Signup,2026-01-14 05:38:00,control
u_004777,Visit,2026-01-27 09:27:00,variant
u_004778,Visit,2026-01-17 06:06:00,control
u_004779,Visit,2026-01-29 20:26:00,variant
u_004779,Signup,2026-01-29 22:08:00,variant
u_004779,Trial,2026-01-29 23:51:00,variant
u_004780,Visit,2026-01-17 17:33:00,control
u_004780,Signup,2026-01-17 18:26:00,control
u_004780,Trial,2026-01-17 23:07:00,control
u_004781,Visit,2026-01-07 02:30:00,variant
u_004781,Signup,2026-01-07 02:33:00,variant
u_004781,Trial,2026-01-07 02:39:00,variant
u_004782,Visit,2026-01-21 13:26:00,control
u_004782,Signup,2026-01-21 13:48:00,control
u_004782,Trial,2026-01-21 14:58:00,control
u_004783,Visit,2026-01-24 10:09:00,variant
u_004784,Visit,2026-01-07 23:42:00,control
u_004784,Signup,2026-01-08 00:23:00,control
u_004784,Trial,2026-01-08 04:23:00,control
u_004784,Purchase,2026-01-10 10:23:00,control
u_004785,Visit,2026-01-22 06:33:00,variant
u_004785,Signup,2026-01-22 07:44:00,variant
u_004786,Visit,2026-01-30 13:57:00,control
u_004786,Signup,2026-01-30 14:43:00,control
u_004787,Visit,2026-01-03 16:36:00,variant
u_004787,Signup,2026-01-03 18:00:00,variant
u_004788,Visit,2026-01-25 00:24:00,control
u_004788,Signup,2026-01-25 02:01:00,control
u_004789,Visit,2026-01-02 16:42:00,variant
u_004789,Signup,2026-01-02 17:06:00,variant
u_004789,Trial,2026-01-02 19:00:00,variant
u_004790,Visit,2026-01-09 21:22:00,control
u_004790,Signup,2026-01-09 22:47:00,control
u_004790,Trial,2026-01-10 03:00:00,control
u_004791,Visit,2026-01-05 12:47:00,variant
u_004791,Signup,2026-01-05 13:05:00,variant
u_004791,Trial,2026-01-05 17:22:00,variant
u_004792,Visit,2026-01-15 14:13:00,control
u_004793,Visit,2026-01-06 07:55:00,variant
u_004793,Signup,2026-01-06 08:47:00,variant
u_004793,Trial,2026-01-06 08:52:00,variant
u_004794,Visit,2026-01-05 08:38:00,control
u_004795,Visit,2026-01-17 09:12:00,variant
u_004795,Signup,2026-01-17 11:10:00,variant
u_004795,Trial,2026-01-17 12:40:00,variant
u_004796,Visit,2026-01-26 14:32:00,control
u_004796,Signup,2026-01-26 14:46:00,control
u_004797,Visit,2026-01-05 20:13:00,variant
u_004797,Signup,2026-01-05 21:54:00,variant
u_004798,Visit,2026-01-16 20:42:00,control
u_004798,Signup,2026-01-16 20:55:00,control
u_004799,Visit,2026-01-14 15:06:00,variant
u_004799,Signup,2026-01-14 16:13:00,variant
u_004799,Trial,2026-01-14 20:24:00,variant
u_004800,Visit,2026-01-04 03:40:00,control
u_004800,Signup,2026-01-04 04:00:00,control
u_004800,Trial,2026-01-04 06:05:00,control
u_004800,Purchase,2026-01-06 07:05:00,control
u_004801,Visit,2026-01-17 18:20:00,variant
u_004801,Signup,2026-01-17 19:55:00,variant
u_004802,Visit,2026-01-08 18:16:00,control
u_004802,Signup,2026-01-08 18:59:00,control
u_004802,Trial,2026-01-08 22:34:00,control
u_004803,Visit,2026-01-20 18:57:00,variant
u_004803,Signup,2026-01-20 19:25:00,variant
u_004803,Trial,2026-01-20 22:31:00,variant
u_004804,Visit,2026-01-27 16:33:00,control
u_004805,Visit,2026-01-13 02:30:00,variant
u_004805,Signup,2026-01-13 02:44:00,variant
u_004806,Visit,2026-01-03 06:37:00,control
u_004806,Signup,2026-01-03 06:40:00,control
u_004806,Trial,2026-01-03 08:17:00,control
u_004807,Visit,2026-01-03 16:39:00,variant
u_004807,Signup,2026-01-03 18:21:00,variant
u_004807,Trial,2026-01-03 21:22:00,variant
u_004808,Visit,2026-01-10 23:59:00,control
u_004809,Visit,2026-01-23 16:45:00,variant
u_004809,Signup,2026-01-23 17:39:00,variant
u_004809,Trial,2026-01-23 20:28:00,variant
