user_id,variant,converted,order_value
u_006018,variant,0,0.0
u_006019,variant,0,0.0
u_006020,variant,0,0.0
u_006021,variant,0,0.0
u_006022,control,0,0.0
u_006023,variant,0,0.0
u_006024,variant,0,0.0
u_006025,variant,0,0.0
u_006026,control,0,0.0
u_006027,control,0,0.0
u_006028,variant,0,0.0
u_006029,control,0,0.0
u_006030,control,0,0.0
u_006031,control,0,0.0
u_006032,control,0,0.0
u_006033,control,0,0.0
u_006034,variant,0,0.0
u_006035,variant,0,0.0
u_006036,variant,0,0.0
u_006037,control,0,0.0
u_006038,control,0,0.0
u_006039,control,0,0.0
u_006040,control,0,0.0
u_006041,control,0,0.0
u_006042,variant,0,0.0
u_006043,variant,0,0.0
u_006044,variant,0,0.0
u_006045,control,0,0.0
u_006046,control,0,0.0
u_006047,control,0,0.0
u_006048,control,0,0.0
u_006049,variant,0,0.0
u_006050,control,0,0.0
u_006051,variant,0,0.0
u_006052,variant,0,0.0
u_006053,control,0,0.0
u_006054,control,0,0.0
u_006055,control,0,0.0
u_006056,control,0,0.0
u_006057,variant,0,0.0
u_006058,variant,0,0.0
u_006059,variant,0,0.0
u_006060,variant,0,0.0
u_006061,control,0,0.0
u_006062,control,0,0.0
u_006063,control,0,0.0
u_006064,control,0,0.0
u_006065,variant,0,0.0
u_006066,control,0,0.0
u_006067,control,0,0.0
u_006068,control,0,0.0
u_006069,control,0,0.0
u_006070,variant,0,0.0
u_006071,control,0,0.0
u_006072,control,0,0.0
u_006073,control,0,0.0
u_006074,variant,0,0.0
u_006075,variant,0,0.0
u_006076,variant,0,0.0
u_006077,control,0,0.0
u_006078,control,0,0.0
u_006079,variant,0,0.0
u_006080,control,0,0.0
u_006081,control,0,0.0
u_006082,variant,0,0.0
u_006083,control,0,0.0
u_006084,control,0,0.0
u_006085,variant,0,0.0
u_006086,control,0,0.0
u_006087,control,0,0.0
u_006088,control,0,0.0
u_006089,variant,0,0.0
u_006090,control,0,0.0
u_006091,control,0,0.0
u_006092,variant,0,0.0
u_006093,variant,0,0.0
u_006094,variant,0,0.0
u_006095,control,0,0.0
u_006096,control,0,0.0
u_006097,variant,0,0.0
u_006098,variant,0,0.0
u_006099,control,0,0.0
u_006100,variant,0,0.0
u_006101,control,0,0.0
u_006102,variant,0,0.0
u_006103,variant,0,0.0
u_006104,control,0,0.0
u_006105,variant,0,0.0
u_006106,variant,0,0.0
u_006107,control,0,0.0
u_006108,control,0,0.0
u_006109,variant,0,0.0
u_006110,control,0,0.0
u_006111,control,1,61.32
u_006112,control,0,0.0
u_006113,variant,0,0.0
u_006114,control,0,0.0
u_006115,variant,1,49.68
u_006116,control,1,54.85
u_006117,control,0,0.0
u_006118,variant,0,0.0
u_006119,control,0,0.0
u_006120,control,0,0.0
u_006121,control,0,0.0
u_006122,variant,0,0.0
u_006123,control,0,0.0
u_006124,control,0,0.0
u_006125,control,0,0.0
u_006126,control,0,0.0
u_006127,control,0,0.0
u_006128,variant,0,0.0
u_006129,control,0,0.0
u_006130,control,0,0.0
u_006131,variant,0,0.0
u_006132,variant,0,0.0
u_006133,control,0,0.0
u_006134,control,0,0.0
u_006135,control,0,0.0
u_006136,variant,0,0.0
u_006137,control,0,0.0
u_006138,control,0,0.0
u_006139,control,0,0.0
u_006140,control,0,0.0
u_006141,control,0,0.0
u_006142,control,0,0.0
u_006143,variant,0,0.0
u_006144,variant,0,0.0
u_006145,variant,0,0.0
u_006146,variant,0,0.0
u_006147,control,0,0.0
u_006148,variant,0,0.0
u_006149,variant,0,0.0
u_006150,variant,0,0.0
u_006151,variant,0,0.0
u_006152,control,0,0.0
u_006153,control,0,0.0
u_006154,control,0,0.0
u_006155,control,0,0.0
u_006156,control,0,0.0
u_006157,control,0,0.0
u_006158,control,0,0.0
u_006159,variant,0,0.0
u_006160,variant,0,0.0
u_006161,variant,0,0.0
u_006162,control,0,0.0
u_006163,variant,0,0.0
u_006164,variant,0,0.0
u_006165,variant,0,0.0
u_006166,variant,0,0.0
u_006167,control,0,0.0
u_006168,control,0,0.0
u_006169,variant,0,0.0
u_006170,variant,0,0.0
u_006171,control,0,0.0
u_006172,control,0,0.0
u_006173,control,0,0.0
u_006174,control,0,0.0
u_006175,variant,0,0.0
u_006176,variant,0,0.0
u_006177,control,1,21.47
u_006178,control,0,0.0
u_006179,control,0,0.0
u_006180,control,0,0.0
u_006181,variant,0,0.0
u_006182,variant,0,0.0
u_006183,variant,0,0.0
u_006184,control,0,0.0
u_006185,variant,0,0.0
u_006186,variant,0,0.0
u_006187,control,0,0.0
u_006188,variant,0,0.0
u_006189,variant,0,0.0
u_006190,variant,0,0.0
u_006191,control,0,0.0
u_006192,control,0,0.0
u_006193,control,0,0.0
u_006194,control,0,0.0
u_006195,control,0,0.0
u_006196,variant,0,0.0
u_006197,control,0,0.0
u_006198,control,0,0.0
u_006199,variant,0,0.0
u_006200,variant,0,0.0
u_006201,control,0,0.0
u_006202,variant,0,0.0
u_006203,control,0,0.0
u_006204,control,0,0.0
u_006205,variant,0,0.0
u_006206,control,0,0.0
u_006207,control,0,0.0
u_006208,control,0,0.0
u_006209,variant,0,0.0
u_006210,control,0,0.0
u_006211,variant,0,0.0
u_006212,control,0,0.0
u_006213,variant,0,0.0
u_006214,control,0,0.0
u_006215,control,0,0.0
u_006216,variant,0,0.0
u_006217,variant,1,37.29
u_006218,control,0,0.0
u_006219,control,0,0.0
u_006220,control,0,0.0
u_006221,control,0,0.0
u_006222,variant,0,0.0
u_006223,control,0,0.0
u_006224,variant,0,0.0
u_006225,control,0,0.0
u_006226,control,0,0.0
u_006227,control,0,0.0
u_006228,control,0,0.0
u_006229,control,0,0.0
u_006230,variant,1,35.16
u_006231,control,0,0.0
u_006232,variant,0,0.0
u_006233,control,0,0.0
u_006234,control,0,0.0
u_006235,control,0,0.0
u_006236,control,0,0.0
u_006237,variant,0,0.0
u_006238,variant,0,0.0
u_006239,variant,0,0.0
u_006240,variant,0,0.0
u_006241,control,0,0.0
u_006242,control,0,0.0
u_006243,variant,0,0.0
u_006244,control,0,0.0
u_006245,control,0,0.0
u_006246,variant,0,0.0
u_006247,variant,0,0.0
u_006248,variant,0,0.0
u_006249,control,0,0.0
u_006250,variant,0,0.0
u_006251,control,0,0.0
u_006252,control,0,0.0
u_006253,control,0,0.0
u_006254,variant,0,0.0
u_006255,variant,0,0.0
u_006256,variant,1,50.33
u_006257,control,0,0.0
u_006258,control,0,0.0
u_006259,control,0,0.0
u_006260,variant,0,0.0
u_006261,control,0,0.0
u_006262,control,0,0.0
u_006263,variant,0,0.0
u_006264,control,0,0.0
u_006265,variant,0,0.0
u_006266,control,0,0.0
u_006267,variant,0,0.0
u_006268,control,0,0.0
u_006269,control,0,0.0
u_006270,control,0,0.0
u_006271,control,0,0.0
u_006272,variant,0,0.0
u_006273,control,0,0.0
u_006274,control,0,0.0
u_006275,variant,0,0.0
u_006276,control,0,0.0
u_006277,variant,0,0.0
u_006278,variant,0,0.0
u_006279,control,0,0.0
u_006280,variant,0,0.0
u_006281,control,1,47.45
u_006282,control,0,0.0
u_006283,control,0,0.0
u_006284,variant,0,0.0
u_006285,variant,0,0.0
u_006286,variant,0,0.0
u_006287,variant,0,0.0
u_006288,control,0,0.0
u_006289,variant,0,0.0
u_006290,variant,0,0.0
u_006291,variant,0,0.0
u_006292,variant,0,0.0
u_006293,variant,0,0.0
u_006294,control,0,0.0
u_006295,variant,0,0.0
u_006296,variant,0,0.0
u_006297,variant,0,0.0
u_006298,control,0,0.0
u_006299,variant,0,0.0
u_006300,control,0,0.0
u_006301,control,0,0.0
u_006302,variant,0,0.0
u_006303,control,0,0.0
u_006304,variant,0,0.0
u_006305,control,0,0.0
u_006306,variant,0,0.0
u_006307,variant,0,0.0
u_006308,control,0,0.0
u_006309,variant,0,0.0
u_006310,control,0,0.0
u_006311,variant,0,0.0
u_006312,variant,0,0.0
u_006313,control,0,0.0
u_006314,variant,0,0.0
u_006315,variant,0,0.0
u_006316,variant,1,68.21
u_006317,variant,0,0.0
u_006318,control,0,0.0
u_006319,variant,0,0.0
u_006320,control,0,0.0
u_006321,control,0,0.0
u_006322,variant,0,0.0
u_006323,control,0,0.0
u_006324,variant,0,0.0
u_006325,control,0,0.0
u_006326,variant,0,0.0
u_006327,variant,0,0.0
u_006328,control,0,0.0
u_006329,control,0,0.0
u_006330,control,0,0.0
u_006331,variant,0,0.0
u_006332,variant,0,0.0
u_006333,control,0,0.0
u_006334,variant,0,0.0
u_006335,control,0,0.0
u_006336,control,0,0.0
u_006337,control,0,0.0
u_006338,control,0,0.0
u_006339,variant,0,0.0
u_006340,variant,0,0.0
u_006341,variant,0,0.0
u_006342,variant,0,0.0
u_006343,control,0,0.0
u_006344,control,0,0.0
u_006345,variant,0,0.0
u_006346,variant,0,0.0
u_006347,variant,0,0.0
u_006348,control,1,51.84
u_006349,variant,0,0.0
u_006350,variant,0,0.0
u_006351,variant,0,0.0
u_006352,variant,0,0.0
u_006353,control,0,0.0
u_006354,control,0,0.0
u_006355,control,0,0.0
u_006356,control,0,0.0
u_006357,variant,0,0.0
u_006358,variant,0,0.0
u_006359,control,0,0.0
u_006360,control,0,0.0
u_006361,variant,0,0.0
u_006362,variant,0,0.0
u_006363,control,0,0.0
u_006364,variant,0,0.0
u_006365,control,0,0.0
u_006366,control,0,0.0
u_006367,control,0,0.0
u_006368,variant,0,0.0
u_006369,variant,0,0.0
u_006370,variant,0,0.0
u_006371,control,0,0.0
u_006372,variant,0,0.0
u_006373,variant,0,0.0
u_006374,control,0,0.0
u_006375,control,0,0.0
u_006376,control,1,48.4
u_006377,variant,0,0.0
u_006378,control,0,0.0
u_006379,control,0,0.0
u_006380,variant,0,0.0
u_006381,variant,0,0.0
u_006382,variant,0,0.0
u_006383,variant,0,0.0
u_006384,control,0,0.0
u_006385,variant,1,50.09
u_006386,control,0,0.0
u_006387,control,0,0.0
u_006388,variant,0,0.0
u_006389,control,0,0.0
u_006390,control,0,0.0
u_006391,variant,0,0.0
u_006392,control,0,0.0
u_006393,control,0,0.0
u_006394,variant,0,0.0
u_006395,variant,0,0.0
u_006396,variant,0,0.0
u_006397,control,0,0.0
u_006398,variant,0,0.0
u_006399,variant,0,0.0
u_006400,control,0,0.0
u_006401,control,0,0.0
u_006402,control,0,0.0
u_006403,variant,0,0.0
u_006404,control,0,0.0
u_006405,variant,0,0.0
u_006406,variant,0,0.0
u_006407,control,0,0.0
u_006408,variant,0,0.0
u_006409,control,0,0.0
u_006410,control,0,0.0
u_006411,variant,0,0.0
u_006412,control,0,0.0
u_006413,variant,0,0.0
u_006414,variant,0,0.0
u_006415,control,0,0.0
u_006416,control,0,0.0
u_006417,control,0,0.0
u_006418,variant,0,0.0
u_006419,variant,0,0.0
u_006420,control,0,0.0
u_006421,variant,0,0.0
u_006422,variant,0,0.0
u_006423,variant,0,0.0
u_006424,control,0,0.0
u_006425,control,0,0.0
u_006426,control,0,0.0
u_006427,control,0,0.0
u_006428,control,0,0.0
u_006429,control,0,0.0
u_006430,control,0,0.0
u_006431,control,0,0.0
u_006432,control,0,0.0
u_006433,variant,1,44.13
u_006434,variant,0,0.0
u_006435,control,0,0.0
u_006436,variant,0,0.0
u_006437,control,0,0.0
u_006438,variant,0,0.0
u_006439,variant,0,0.0
u_006440,control,0,0.0
u_006441,variant,0,0.0
u_006442,variant,0,0.0
u_006443,variant,0,0.0
u_006444,control,0,0.0
u_006445,control,0,0.0
u_006446,variant,0,0.0
u_006447,control,0,0.0
u_006448,variant,0,0.0
u_006449,variant,0,0.0
u_006450,control,0,0.0
u_006451,control,0,0.0
u_006452,control,0,0.0
u_006453,control,0,0.0
u_006454,variant,0,0.0
u_006455,variant,0,0.0
u_006456,control,0,0.0
u_006457,variant,0,0.0
u_006458,variant,0,0.0
u_006459,variant,0,0.0
u_006460,control,0,0.0
u_006461,variant,0,0.0
u_006462,variant,0,0.0
u_006463,control,0,0.0
u_006464,variant,1,43.59
u_006465,variant,0,0.0
u_006466,control,0,0.0
u_006467,variant,0,0.0
u_006468,variant,0,0.0
u_006469,variant,0,0.0
u_006470,control,0,0.0
u_006471,variant,0,0.0
u_006472,variant,0,0.0
u_006473,variant,0,0.0
u_006474,control,0,0.0
u_006475,control,0,0.0
u_006476,variant,0,0.0
u_006477,control,0,0.0
u_006478,control,0,0.0
u_006479,control,0,0.0
u_006480,variant,0,0.0
u_006481,control,0,0.0
u_006482,variant,0,0.0
u_006483,variant,0,0.0
u_006484,variant,0,0.0
u_006485,variant,0,0.0
u_006486,control,0,0.0
u_006487,variant,0,0.0
u_006488,control,0,0.0
u_006489,variant,0,0.0
u_006490,control,0,0.0
u_006491,variant,0,0.0
u_006492,variant,0,0.0
u_006493,control,0,0.0
u_006494,variant,0,0.0
u_006495,control,1,41.43
u_006496,control,0,0.0
u_006497,control,0,0.0
u_006498,control,0,0.0
u_006499,variant,0,0.0
u_006500,variant,0,0.0
u_006501,control,0,0.0
u_006502,variant,0,0.0
u_006503,variant,0,0.0
u_006504,variant,0,0.0
u_006505,control,0,0.0
u_006506,variant,0,0.0
u_006507,control,0,0.0
u_006508,variant,0,0.0
u_006509,variant,0,0.0
u_006510,variant,0,0.0
u_006511,control,0,0.0
u_006512,control,0,0.0
u_006513,variant,0,0.0
u_006514,control,0,0.0
u_006515,control,0,0.0
u_006516,variant,0,0.0
u_006517,variant,1,49.45
u_006518,control,0,0.0
u_006519,control,1,29.89
u_006520,variant,0,0.0
u_006521,control,0,0.0
u_006522,control,0,0.0
u_006523,control,1,37.0
u_006524,control,0,0.0
u_006525,variant,0,0.0
u_006526,control,0,0.0
u_006527,control,0,0.0
u_006528,variant,0,0.0
u_006529,control,0,0.0
u_006530,control,0,0.0
u_006531,variant,0,0.0
u_006532,variant,0,0.0
u_006533,control,0,0.0
u_006534,control,0,0.0
u_006535,control,0,0.0
u_006536,control,0,0.0
u_006537,variant,0,0.0
u_006538,variant,1,55.67
u_006539,variant,0,0.0
u_006540,variant,0,0.0
u_006541,control,0,0.0
u_006542,variant,0,0.0
u_006543,variant,0,0.0
u_006544,control,0,0.0
u_006545,variant,0,0.0
u_006546,control,0,0.0
u_006547,variant,0,0.0
u_006548,variant,0,0.0
u_006549,control,0,0.0
u_006550,variant,0,0.0
u_006551,control,0,0.0
u_006552,variant,0,0.0
u_006553,control,0,0.0
u_006554,control,0,0.0
u_006555,control,0,0.0
u_006556,variant,0,0.0
u_006557,control,0,0.0
u_006558,variant,0,0.0
u_006559,control,0,0.0
u_006560,control,0,0.0
u_006561,control,0,0.0
u_006562,control,0,0.0
u_006563,variant,0,0.0
u_006564,control,0,0.0
u_006565,variant,0,0.0
u_006566,variant,0,0.0
u_006567,variant,0,0.0
u_006568,variant,0,0.0
u_006569,variant,0,0.0
u_006570,variant,0,0.0
u_006571,variant,0,0.0
u_006572,variant,0,0.0
u_006573,variant,0,0.0
u_006574,control,0,0.0
u_006575,variant,0,0.0
u_006576,control,0,0.0
u_006577,variant,0,0.0
u_006578,variant,0,0.0
u_006579,variant,0,0.0
u_006580,variant,0,0.0
u_006581,variant,0,0.0
u_006582,variant,0,0.0
u_006583,control,0,0.0
u_006584,control,0,0.0
u_006585,control,0,0.0
u_006586,control,0,0.0
u_006587,variant,0,0.0
u_006588,variant,0,0.0
u_006589,variant,0,0.0
u_006590,control,0,0.0
u_006591,variant,0,0.0
u_006592,control,0,0.0
u_006593,variant,0,0.0
u_006594,variant,0,0.0
u_006595,control,0,0.0
u_006596,control,0,0.0
u_006597,control,0,0.0
u_006598,control,0,0.0
u_006599,control,0,0.0
u_006600,control,0,0.0
u_006601,control,0,0.0
u_006602,control,0,0.0
u_006603,control,0,0.0
u_006604,variant,0,0.0
u_006605,control,0,0.0
u_006606,variant,0,0.0
u_006607,control,1,68.23
u_006608,control,0,0.0
u_006609,control,0,0.0
u_006610,variant,0,0.0
u_006611,control,0,0.0
u_006612,variant,0,0.0
u_006613,control,0,0.0
u_006614,variant,0,0.0
u_006615,control,0,0.0
u_006616,control,0,0.0
u_006617,variant,0,0.0
u_006618,control,0,0.0
u_006619,control,0,0.0
u_006620,variant,0,0.0
u_006621,control,0,0.0
u_006622,control,0,0.0
u_006623,control,0,0.0
u_006624,control,0,0.0
u_006625,variant,0,0.0
u_006626,variant,1,46.84
u_006627,variant,0,0.0
u_006628,control,0,0.0
u_006629,variant,0,0.0
u_006630,variant,1,68.57
u_006631,control,0,0.0
u_006632,variant,0,0.0
u_006633,variant,0,0.0
u_006634,variant,0,0.0
u_006635,control,0,0.0
u_006636,control,0,0.0
u_006637,variant,0,0.0
u_006638,variant,0,0.0
u_006639,control,0,0.0
u_006640,control,0,0.0
u_006641,variant,0,0.0
u_006642,control,0,0.0
u_006643,control,0,0.0
u_006644,variant,0,0.0
u_006645,control,0,0.0
u_006646,control,0,0.0
u_006647,control,0,0.0
u_006648,variant,0,0.0
u_006649,control,0,0.0
u_006650,variant,0,0.0
u_006651,variant,0,0.0
u_006652,variant,0,0.0
u_006653,variant,0,0.0
u_006654,variant,1,45.63
u_006655,control,0,0.0
u_006656,variant,0,0.0
u_006657,variant,0,0.0
u_006658,variant,0,0.0
u_006659,control,0,0.0
u_006660,control,1,72.49
u_006661,variant,0,0.0
u_006662,control,0,0.0
u_006663,variant,0,0.0
u_006664,control,0,0.0
u_006665,variant,0,0.0
u_006666,variant,0,0.0
u_006667,control,0,0.0
u_006668,control,0,0.0
u_006669,variant,0,0.0
u_006670,control,0,0.0
u_006671,control,0,0.0
u_006672,variant,0,0.0
u_006673,control,0,0.0
u_006674,variant,0,0.0
u_006675,control,0,0.0
u_006676,control,0,0.0
u_006677,variant,0,0.0
u_006678,control,0,0.0
u_006679,control,0,0.0
u_006680,variant,0,0.0
u_006681,variant,0,0.0
u_006682,variant,0,0.0
u_006683,variant,0,0.0
u_006684,control,0,0.0
u_006685,control,0,0.0
u_006686,variant,0,0.0
u_006687,variant,0,0.0
u_006688,variant,0,0.0
u_006689,control,0,0.0
u_006690,control,0,0.0
u_006691,control,0,0.0
u_006692,variant,0,0.0
u_006693,variant,0,0.0
u_006694,control,0,0.0
u_006695,control,0,0.0
u_006696,control,0,0.0
u_006697,control,0,0.0
u_006698,variant,0,0.0
u_006699,variant,0,0.0
u_006700,control,0,0.0
u_006701,variant,0,0.0
u_006702,variant,0,0.0
u_006703,control,0,0.0
u_006704,control,0,0.0
u_006705,control,0,0.0
u_006706,control,0,0.0
u_006707,variant,0,0.0
u_006708,variant,0,0.0
u_006709,control,0,0.0
u_006710,control,0,0.0
u_006711,variant,0,0.0
u_006712,control,0,0.0
u_006713,variant,0,0.0
u_006714,variant,0,0.0
u_006715,variant,0,0.0
u_006716,variant,0,0.0
u_006717,variant,0,0.0
u_006718,variant,0,0.0
u_006719,control,0,0.0
u_006720,control,0,0.0
u_006721,control,0,0.0
u_006722,control,0,0.0
u_006723,control,0,0.0
u_006724,control,0,0.0
u_006725,control,0,0.0
u_006726,control,0,0.0
u_006727,control,1,79.43
u_006728,variant,0,0.0
u_006729,variant,0,0.0
u_006730,variant,0,0.0
u_006731,variant,0,0.0
u_006732,variant,0,0.0
u_006733,variant,0,0.0
u_006734,control,0,0.0
u_006735,variant,0,0.0
u_006736,control,0,0.0
u_006737,variant,0,0.0
u_006738,variant,0,0.0
u_006739,control,0,0.0
u_006740,variant,0,0.0
u_006741,control,0,0.0
u_006742,control,0,0.0
u_006743,control,0,0.0
u_006744,control,0,0.0
u_006745,control,0,0.0
u_006746,variant,1,35.87
u_006747,variant,0,0.0
u_006748,control,0,0.0
u_006749,variant,0,0.0
u_006750,control,0,0.0
u_006751,control,0,0.0
u_006752,variant,0,0.0
u_006753,variant,0,0.0
u_006754,control,0,0.0
u_006755,control,0,0.0
u_006756,variant,0,0.0
u_006757,variant,0,0.0
u_006758,control,0,0.0
u_006759,control,0,0.0
u_006760,control,0,0.0
u_006761,variant,1,60.18
u_006762,variant,1,35.01
u_006763,variant,0,0.0
u_006764,control,0,0.0
u_006765,variant,0,0.0
u_006766,variant,0,0.0
u_006767,control,0,0.0
u_006768,variant,0,0.0
u_006769,control,0,0.0
u_006770,control,0,0.0
u_006771,variant,0,0.0
u_006772,control,0,0.0
u_006773,variant,0,0.0
u_006774,variant,0,0.0
u_006775,control,0,0.0
u_006776,control,1,26.52
u_006777,variant,0,0.0
u_006778,control,0,0.0
u_006779,variant,0,0.0
u_006780,control,0,0.0
u_006781,control,0,0.0
u_006782,variant,0,0.0
u_006783,control,0,0.0
u_006784,variant,0,0.0
u_006785,variant,0,0.0
u_006786,control,0,0.0
u_006787,variant,1,71.77
u_006788,variant,0,0.0
u_006789,variant,0,0.0
u_006790,control,0,0.0
u_006791,control,0,0.0
u_006792,variant,0,0.0
u_006793,variant,0,0.0
u_006794,variant,0,0.0
u_006795,variant,1,29.01
u_006796,variant,0,0.0
u_006797,control,0,0.0
u_006798,variant,0,0.0
u_006799,control,0,0.0
u_006800,control,0,0.0
u_006801,variant,0,0.0
u_006802,control,0,0.0
u_006803,control,0,0.0
u_006804,variant,0,0.0
u_006805,variant,0,0.0
u_006806,variant,0,0.0
u_006807,variant,0,0.0
u_006808,control,0,0.0
u_006809,variant,1,61.75
u_006810,control,0,0.0
u_006811,control,1,51.41
u_006812,control,0,0.0
u_006813,control,0,0.0
u_006814,variant,0,0.0
u_006815,control,0,0.0
u_006816,variant,0,0.0
u_006817,control,0,0.0
u_006818,control,0,0.0
u_006819,variant,0,0.0
u_006820,variant,0,0.0
u_006821,variant,0,0.0
u_006822,control,0,0.0
u_006823,control,0,0.0
u_006824,variant,0,0.0
u_006825,variant,0,0.0
u_006826,control,0,0.0
u_006827,variant,0,0.0
u_006828,variant,0,0.0
u_006829,variant,0,0.0
u_006830,control,0,0.0
u_006831,variant,0,0.0
u_006832,control,0,0.0
u_006833,variant,0,0.0
u_006834,control,0,0.0
u_006835,control,0,0.0
u_006836,control,0,0.0
u_006837,variant,0,0.0
u_006838,variant,0,0.0
u_006839,variant,0,0.0
u_006840,variant,0,0.0
u_006841,variant,0,0.0
u_006842,variant,0,0.0
u_006843,control,0,0.0
u_006844,variant,0,0.0
u_006845,control,0,0.0
u_006846,control,0,0.0
u_006847,control,0,0.0
u_006848,control,0,0.0
u_006849,variant,0,0.0
u_006850,variant,0,0.0
u_006851,control,0,0.0
u_006852,variant,0,0.0
u_006853,control,0,0.0
u_006854,control,0,0.0
u_006855,control,1,52.74
u_006856,control,0,0.0
u_006857,control,0,0.0
u_006858,control,1,40.6
u_006859,control,0,0.0
u_006860,control,0,0.0
u_006861,variant,0,0.0
u_006862,control,0,0.0
u_006863,control,0,0.0
u_006864,variant,0,0.0
u_006865,control,0,0.0
u_006866,variant,0,0.0
u_006867,control,0,0.0
u_006868,variant,0,0.0
u_006869,variant,0,0.0
u_006870,variant,0,0.0
u_006871,variant,0,0.0
u_006872,control,0,0.0
u_006873,control,0,0.0
u_006874,control,0,0.0
u_006875,variant,0,0.0
u_006876,control,0,0.0
u_006877,control,0,0.0
u_006878,variant,1,43.35
u_006879,control,0,0.0
u_006880,control,0,0.0
u_006881,variant,0,0.0
u_006882,control,0,0.0
u_006883,variant,0,0.0
u_006884,variant,0,0.0
u_006885,variant,0,0.0
u_006886,control,0,0.0
u_006887,control,1,65.06
u_006888,variant,0,0.0
u_006889,variant,0,0.0
u_006890,variant,0,0.0
u_006891,control,0,0.0
u_006892,control,0,0.0
u_006893,control,0,0.0
u_006894,control,0,0.0
u_006895,control,0,0.0
u_006896,variant,0,0.0
u_006897,control,0,0.0
u_006898,variant,0,0.0
u_006899,variant,0,0.0
u_006900,control,0,0.0
u_006901,variant,0,0.0
u_006902,variant,0,0.0
u_006903,control,0,0.0
u_006904,control,0,0.0
u_006905,variant,0,0.0
u_006906,variant,0,0.0
u_006907,variant,0,0.0
u_006908,variant,0,0.0
u_006909,control,0,0.0
u_006910,variant,0,0.0
u_006911,variant,0,0.0
u_006912,variant,0,0.0
u_006913,variant,0,0.0
u_006914,variant,0,0.0
u_006915,variant,0,0.0
u_006916,control,1,61.14
u_006917,variant,0,0.0
u_006918,control,0,0.0
u_006919,variant,0,0.0
u_006920,variant,0,0.0
u_006921,variant,0,0.0
u_006922,control,0,0.0
u_006923,variant,0,0.0
u_006924,control,0,0.0
u_006925,control,0,0.0
u_006926,control,0,0.0
u_006927,variant,0,0.0
u_006928,control,0,0.0
u_006929,variant,0,0.0
u_006930,control,0,0.0
u_006931,variant,0,0.0
u_006932,variant,0,0.0
u_006933,variant,0,0.0
u_006934,variant,0,0.0
u_006935,variant,0,0.0
u_006936,variant,0,0.0
u_006937,variant,0,0.0
u_006938,control,0,0.0
u_006939,control,0,0.0
u_006940,variant,0,0.0
u_006941,control,0,0.0
u_006942,variant,0,0.0
u_006943,variant,0,0.0
u_006944,control,0,0.0
u_006945,variant,0,0.0
u_006946,variant,0,0.0
u_006947,variant,0,0.0
u_006948,variant,0,0.0
u_006949,variant,0,0.0
u_006950,variant,0,0.0
u_006951,variant,0,0.0
u_006952,control,0,0.0
u_006953,variant,0,0.0
u_006954,variant,0,0.0
u_006955,control,0,0.0
u_006956,control,0,0.0
u_006957,variant,0,0.0
u_006958,control,0,0.0
u_006959,variant,0,0.0
u_006960,control,0,0.0
u_006961,control,0,0.0
u_006962,variant,0,0.0
u_006963,control,0,0.0
u_006964,control,0,0.0
u_006965,variant,0,0.0
u_006966,variant,0,0.0
u_006967,control,0,0.0
u_006968,variant,0,0.0
u_006969,variant,0,0.0
u_006970,variant,0,0.0
u_006971,control,0,0.0
u_006972,control,0,0.0
u_006973,variant,0,0.0
u_006974,variant,0,0.0
u_006975,control,0,0.0
u_006976,variant,0,0.0
u_006977,control,0,0.0
u_006978,variant,0,0.0
u_006979,variant,0,0.0
u_006980,variant,0,0.0
u_006981,variant,0,0.0
u_006982,control,0,0.0
u_006983,variant,0,0.0
u_006984,control,0,0.0
u_006985,variant,0,0.0
u_006986,variant,0,0.0
u_006987,control,0,0.0
u_006988,control,0,0.0
u_006989,control,0,0.0
u_006990,control,0,0.0
u_006991,control,0,0.0
u_006992,variant,0,0.0
u_006993,variant,0,0.0
u_006994,variant,0,0.0
u_006995,variant,0,0.0
u_006996,variant,0,0.0
u_006997,control,0,0.0
u_006998,variant,0,0.0
u_006999,variant,0,0.0
u_007000,variant,0,0.0
u_007001,variant,0,0.0
u_007002,variant,1,55.09
u_007003,variant,0,0.0
u_007004,variant,0,0.0
u_007005,control,0,0.0
u_007006,variant,0,0.0
u_007007,control,0,0.0
u_007008,control,0,0.0
u_007009,variant,0,0.0
u_007010,control,0,0.0
u_007011,variant,0,0.0
u_007012,control,0,0.0
u_007013,variant,0,0.0
u_007014,control,0,0.0
u_007015,variant,0,0.0
u_007016,control,0,0.0
u_007017,control,0,0.0
u_007018,control,0,0.0
u_007019,variant,0,0.0
u_007020,variant,1,60.09
u_007021,variant,0,0.0
u_007022,control,0,0.0
u_007023,control,0,0.0
u_007024,control,0,0.0
u_007025,variant,0,0.0
u_007026,variant,0,0.0
u_007027,control,0,0.0
u_007028,variant,0,0.0
u_007029,variant,0,0.0
u_007030,control,0,0.0
u_007031,control,0,0.0
u_007032,control,0,0.0
u_007033,control,0,0.0
u_007034,control,0,0.0
u_007035,variant,0,0.0
u_007036,control,0,0.0
u_007037,variant,0,0.0
u_007038,variant,0,0.0
u_007039,variant,0,0.0
u_007040,variant,0,0.0
u_007041,control,0,0.0
u_007042,control,0,0.0
u_007043,control,0,0.0
u_007044,variant,0,0.0
u_007045,variant,0,0.0
u_007046,control,0,0.0
u_007047,control,0,0.0
u_007048,variant,0,0.0
u_007049,control,0,0.0
u_007050,variant,0,0.0
u_007051,control,0,0.0
u_007052,control,0,0.0
u_007053,control,0,0.0
