user_id,variant,visit_date,day_number,device,category,is_new_user,converted,add_to_cart,order_value,session_duration_sec,bounced
USR026528,control,2024-01-12,4,mobile,Clothing,0,0,0,0.0,138,0
USR026529,control,2024-01-17,9,mobile,Clothing,0,0,1,0.0,411,1
USR026530,control,2024-01-08,0,mobile,Beauty,1,0,0,0.0,95,0
USR026531,control,2024-01-16,8,desktop,Clothing,0,0,0,0.0,217,1
USR026532,control,2024-01-09,1,mobile,Sports,1,0,0,0.0,102,1
USR026533,treatment,2024-01-18,10,mobile,Electronics,0,0,0,0.0,95,1
USR026534,control,2024-01-16,8,mobile,Home & Garden,0,0,0,0.0,121,0
USR026535,treatment,2024-01-13,5,mobile,Clothing,0,0,0,0.0,291,0
USR026536,treatment,2024-01-09,1,mobile,Sports,0,0,0,0.0,161,1
USR026537,control,2024-01-17,9,desktop,Clothing,1,0,1,0.0,636,0
USR026538,control,2024-01-14,6,desktop,Beauty,0,0,0,0.0,85,1
USR026539,control,2024-01-10,2,desktop,Clothing,1,0,0,0.0,182,1
USR026540,control,2024-01-12,4,desktop,Sports,0,0,0,0.0,147,0
USR026541,treatment,2024-01-15,7,mobile,Home & Garden,1,0,0,0.0,60,0
USR026542,treatment,2024-01-16,8,desktop,Beauty,1,0,0,0.0,216,1
USR026543,treatment,2024-01-14,6,desktop,Electronics,1,0,1,0.0,116,0
USR026544,treatment,2024-01-20,12,mobile,Beauty,0,0,0,0.0,130,0
USR026545,treatment,2024-01-14,6,mobile,Electronics,0,0,1,0.0,292,1
USR026546,control,2024-01-14,6,mobile,Electronics,0,0,0,0.0,24,0
USR026547,treatment,2024-01-09,1,mobile,Sports,1,0,0,0.0,395,1
USR026548,control,2024-01-14,6,mobile,Clothing,1,0,0,0.0,288,0
USR026549,treatment,2024-01-18,10,desktop,Beauty,1,0,0,0.0,145,0
USR026550,control,2024-01-17,9,mobile,Home & Garden,0,0,0,0.0,312,1
USR026551,treatment,2024-01-13,5,mobile,Beauty,0,0,0,0.0,111,0
USR026552,treatment,2024-01-09,1,desktop,Beauty,0,1,1,25.42,64,1
USR026553,control,2024-01-17,9,mobile,Beauty,1,0,1,0.0,222,0
USR026554,control,2024-01-21,13,desktop,Sports,1,0,0,0.0,204,0
USR026555,treatment,2024-01-09,1,mobile,Beauty,0,0,0,0.0,82,0
USR026556,treatment,2024-01-20,12,mobile,Home & Garden,0,0,0,0.0,529,0
USR026557,control,2024-01-19,11,mobile,Home & Garden,0,0,0,0.0,119,1
USR026558,treatment,2024-01-19,11,tablet,Clothing,0,0,0,0.0,212,1
USR026559,treatment,2024-01-09,1,mobile,Sports,1,0,0,0.0,218,1
USR026560,control,2024-01-12,4,desktop,Home & Garden,0,0,0,0.0,26,0
USR026561,treatment,2024-01-12,4,mobile,Electronics,0,0,0,0.0,127,1
USR026562,control,2024-01-15,7,mobile,Clothing,0,0,0,0.0,306,1
USR026563,treatment,2024-01-11,3,mobile,Beauty,1,0,0,0.0,221,1
USR026564,control,2024-01-18,10,mobile,Sports,0,0,0,0.0,256,0
USR026565,control,2024-01-11,3,desktop,Sports,0,0,0,0.0,346,0
USR026566,treatment,2024-01-12,4,mobile,Clothing,0,0,0,0.0,505,0
USR026567,control,2024-01-18,10,mobile,Electronics,1,0,0,0.0,520,0
USR026568,control,2024-01-18,10,tablet,Beauty,0,0,0,0.0,97,1
USR026569,control,2024-01-17,9,mobile,Home & Garden,0,0,0,0.0,475,1
USR026570,control,2024-01-17,9,mobile,Clothing,1,0,0,0.0,160,0
USR026571,treatment,2024-01-13,5,mobile,Clothing,0,0,0,0.0,90,1
USR026572,control,2024-01-16,8,tablet,Electronics,0,0,0,0.0,219,1
USR026573,treatment,2024-01-20,12,desktop,Electronics,1,0,0,0.0,307,0
USR026574,treatment,2024-01-20,12,mobile,Beauty,0,0,0,0.0,275,0
USR026575,treatment,2024-01-19,11,desktop,Home & Garden,0,0,0,0.0,48,0
USR026576,treatment,2024-01-14,6,mobile,Home & Garden,0,0,0,0.0,448,1
USR026577,control,2024-01-21,13,desktop,Clothing,1,0,0,0.0,112,1
USR026578,control,2024-01-16,8,mobile,Clothing,1,0,0,0.0,1018,0
USR026579,treatment,2024-01-09,1,mobile,Home & Garden,0,0,0,0.0,111,0
USR026580,control,2024-01-10,2,mobile,Clothing,0,0,0,0.0,153,0
USR026581,control,2024-01-20,12,desktop,Sports,0,0,1,0.0,80,1
USR026582,treatment,2024-01-19,11,mobile,Electronics,1,0,0,0.0,85,1
USR026583,control,2024-01-09,1,mobile,Sports,0,0,0,0.0,199,1
USR026584,treatment,2024-01-08,0,desktop,Sports,0,0,1,0.0,256,0
USR026585,treatment,2024-01-12,4,mobile,Home & Garden,0,0,0,0.0,599,0
USR026586,treatment,2024-01-10,2,mobile,Sports,0,0,0,0.0,218,0
USR026587,treatment,2024-01-12,4,mobile,Sports,0,0,0,0.0,111,1
USR026588,treatment,2024-01-20,12,mobile,Clothing,1,0,1,0.0,168,0
USR026589,treatment,2024-01-19,11,mobile,Electronics,1,0,0,0.0,207,0
USR026590,control,2024-01-16,8,mobile,Clothing,1,0,0,0.0,438,1
USR026591,treatment,2024-01-09,1,desktop,Clothing,1,0,1,0.0,32,0
USR026592,control,2024-01-21,13,desktop,Clothing,0,0,0,0.0,174,1
USR026593,treatment,2024-01-13,5,mobile,Sports,0,0,1,0.0,371,0
USR026594,control,2024-01-11,3,mobile,Electronics,1,0,0,0.0,73,1
USR026595,control,2024-01-08,0,desktop,Beauty,0,0,0,0.0,185,0
USR026596,control,2024-01-13,5,mobile,Clothing,1,0,0,0.0,83,0
USR026597,control,2024-01-18,10,mobile,Clothing,1,0,0,0.0,81,0
USR026598,treatment,2024-01-09,1,mobile,Clothing,0,0,0,0.0,177,1
USR026599,treatment,2024-01-11,3,mobile,Home & Garden,0,0,0,0.0,268,0
USR026600,control,2024-01-12,4,desktop,Clothing,0,0,0,0.0,97,0
USR026601,treatment,2024-01-13,5,mobile,Beauty,0,0,0,0.0,99,1
USR026602,control,2024-01-15,7,desktop,Electronics,0,0,0,0.0,162,0
USR026603,control,2024-01-09,1,mobile,Electronics,0,0,0,0.0,73,1
USR026604,control,2024-01-18,10,desktop,Sports,1,0,0,0.0,665,1
USR026605,treatment,2024-01-09,1,mobile,Home & Garden,0,0,0,0.0,119,0
USR026606,treatment,2024-01-20,12,desktop,Beauty,0,0,0,0.0,112,0
USR026607,control,2024-01-18,10,mobile,Clothing,0,0,0,0.0,33,0
USR026608,control,2024-01-15,7,mobile,Electronics,0,0,0,0.0,307,0
USR026609,treatment,2024-01-20,12,mobile,Home & Garden,1,0,0,0.0,87,0
USR026610,treatment,2024-01-12,4,desktop,Home & Garden,0,0,0,0.0,171,0
USR026611,treatment,2024-01-17,9,mobile,Home & Garden,1,0,0,0.0,65,0
USR026612,treatment,2024-01-11,3,mobile,Home & Garden,1,0,0,0.0,105,1
USR026613,treatment,2024-01-08,0,mobile,Electronics,0,0,0,0.0,92,0
USR026614,control,2024-01-08,0,desktop,Clothing,1,0,0,0.0,292,0
USR026615,treatment,2024-01-13,5,mobile,Home & Garden,1,0,0,0.0,31,0
USR026616,control,2024-01-14,6,desktop,Clothing,1,0,1,0.0,66,0
USR026617,treatment,2024-01-10,2,tablet,Electronics,1,0,0,0.0,227,1
USR026618,control,2024-01-13,5,desktop,Clothing,1,0,0,0.0,284,1
USR026619,treatment,2024-01-18,10,desktop,Clothing,0,0,0,0.0,44,1
USR026620,control,2024-01-17,9,desktop,Electronics,0,0,0,0.0,54,1
USR026621,control,2024-01-16,8,mobile,Clothing,0,0,0,0.0,3105,0
USR026622,treatment,2024-01-13,5,mobile,Beauty,1,0,0,0.0,225,0
USR026623,treatment,2024-01-14,6,desktop,Clothing,0,0,0,0.0,84,0
USR026624,treatment,2024-01-19,11,desktop,Electronics,0,0,0,0.0,357,1
USR026625,treatment,2024-01-12,4,mobile,Home & Garden,0,1,1,19.54,321,0
USR026626,treatment,2024-01-12,4,tablet,Clothing,1,0,0,0.0,386,0
USR026627,treatment,2024-01-12,4,mobile,Beauty,0,0,0,0.0,221,1
USR026628,treatment,2024-01-11,3,mobile,Clothing,0,0,0,0.0,163,1
USR026629,treatment,2024-01-19,11,mobile,Clothing,0,0,0,0.0,409,1
USR026630,treatment,2024-01-21,13,desktop,Beauty,0,0,0,0.0,159,1
USR026631,control,2024-01-16,8,mobile,Clothing,0,0,0,0.0,44,0
USR026632,control,2024-01-11,3,mobile,Home & Garden,0,0,0,0.0,123,1
USR026633,treatment,2024-01-21,13,mobile,Beauty,0,0,0,0.0,207,1
USR026634,treatment,2024-01-12,4,mobile,Home & Garden,1,1,1,75.68,256,0
USR026635,treatment,2024-01-16,8,mobile,Clothing,1,0,0,0.0,357,0
USR026636,treatment,2024-01-15,7,desktop,Clothing,1,0,0,0.0,51,1
USR026637,treatment,2024-01-20,12,mobile,Home & Garden,1,0,0,0.0,23,1
USR026638,treatment,2024-01-14,6,mobile,Clothing,1,0,0,0.0,573,0
USR026639,treatment,2024-01-19,11,desktop,Home & Garden,1,0,0,0.0,88,1
USR026640,control,2024-01-16,8,mobile,Electronics,0,0,0,0.0,105,0
USR026641,control,2024-01-17,9,mobile,Clothing,0,0,0,0.0,86,1
USR026642,treatment,2024-01-15,7,mobile,Electronics,0,0,0,0.0,459,0
USR026643,treatment,2024-01-21,13,mobile,Electronics,0,0,0,0.0,236,0
USR026644,control,2024-01-13,5,desktop,Home & Garden,0,0,1,0.0,249,0
USR026645,treatment,2024-01-15,7,mobile,Electronics,0,0,0,0.0,126,0
USR026646,treatment,2024-01-17,9,desktop,Clothing,0,0,0,0.0,409,0
USR026647,control,2024-01-21,13,desktop,Sports,0,0,0,0.0,361,0
USR026648,treatment,2024-01-18,10,mobile,Clothing,0,0,0,0.0,107,0
USR026649,control,2024-01-12,4,desktop,Electronics,0,0,0,0.0,556,1
USR026650,treatment,2024-01-14,6,mobile,Electronics,0,0,0,0.0,129,1
USR026651,control,2024-01-21,13,desktop,Electronics,0,0,0,0.0,145,1
USR026652,treatment,2024-01-12,4,mobile,Beauty,0,0,0,0.0,148,1
USR026653,control,2024-01-14,6,mobile,Beauty,0,0,0,0.0,311,0
USR026654,treatment,2024-01-19,11,mobile,Home & Garden,0,0,1,0.0,110,0
USR026655,treatment,2024-01-18,10,mobile,Clothing,0,0,0,0.0,185,1
USR026656,control,2024-01-13,5,mobile,Sports,0,0,0,0.0,472,0
USR026657,treatment,2024-01-09,1,mobile,Home & Garden,0,0,0,0.0,43,0
USR026658,treatment,2024-01-10,2,desktop,Clothing,1,0,0,0.0,81,1
USR026659,treatment,2024-01-08,0,mobile,Electronics,1,0,0,0.0,473,0
USR026660,treatment,2024-01-10,2,desktop,Home & Garden,0,0,0,0.0,427,1
USR026661,control,2024-01-19,11,desktop,Clothing,0,0,0,0.0,175,1
USR026662,treatment,2024-01-15,7,mobile,Clothing,0,0,0,0.0,39,0
USR026663,control,2024-01-09,1,mobile,Sports,0,0,0,0.0,87,0
USR026664,control,2024-01-18,10,mobile,Electronics,0,0,1,0.0,71,0
USR026665,treatment,2024-01-14,6,mobile,Beauty,0,0,0,0.0,325,0
USR026666,treatment,2024-01-12,4,mobile,Clothing,0,0,0,0.0,398,0
USR026667,control,2024-01-18,10,desktop,Home & Garden,1,0,1,0.0,148,1
USR026668,control,2024-01-21,13,mobile,Clothing,0,0,0,0.0,229,0
USR026669,control,2024-01-08,0,mobile,Beauty,1,0,0,0.0,62,1
USR026670,control,2024-01-16,8,mobile,Beauty,0,0,0,0.0,279,1
USR026671,control,2024-01-10,2,mobile,Beauty,1,0,0,0.0,195,1
USR026672,treatment,2024-01-15,7,mobile,Electronics,1,0,0,0.0,275,0
USR026673,control,2024-01-13,5,mobile,Home & Garden,0,0,0,0.0,379,0
USR026674,treatment,2024-01-15,7,desktop,Electronics,1,0,0,0.0,434,1
USR026675,control,2024-01-09,1,mobile,Beauty,0,0,0,0.0,324,0
USR026676,control,2024-01-12,4,desktop,Sports,0,0,0,0.0,381,0
USR026677,treatment,2024-01-10,2,mobile,Beauty,0,0,0,0.0,172,0
USR026678,treatment,2024-01-17,9,desktop,Sports,0,0,1,0.0,217,0
USR026679,treatment,2024-01-19,11,mobile,Clothing,1,0,0,0.0,232,1
USR026680,treatment,2024-01-11,3,mobile,Clothing,0,1,1,37.95,609,1
USR026681,control,2024-01-13,5,mobile,Clothing,0,1,1,74.04,391,0
USR026682,control,2024-01-11,3,mobile,Home & Garden,1,0,0,0.0,125,1
USR026683,treatment,2024-01-15,7,mobile,Beauty,1,0,0,0.0,77,0
USR026684,treatment,2024-01-10,2,mobile,Home & Garden,1,0,0,0.0,216,0
USR026685,treatment,2024-01-17,9,desktop,Clothing,0,0,0,0.0,786,0
USR026686,treatment,2024-01-20,12,mobile,Electronics,1,0,0,0.0,182,0
USR026687,control,2024-01-08,0,tablet,Clothing,0,0,0,0.0,541,1
USR026688,control,2024-01-18,10,desktop,Electronics,0,0,0,0.0,59,1
USR026689,control,2024-01-19,11,desktop,Electronics,0,0,0,0.0,191,0
USR026690,treatment,2024-01-09,1,mobile,Clothing,0,0,0,0.0,168,0
USR026691,control,2024-01-14,6,desktop,Beauty,0,0,0,0.0,187,0
USR026692,treatment,2024-01-14,6,tablet,Electronics,0,0,0,0.0,389,0
USR026693,control,2024-01-14,6,desktop,Home & Garden,0,0,1,0.0,121,0
USR026694,treatment,2024-01-08,0,mobile,Clothing,1,0,0,0.0,315,0
USR026695,treatment,2024-01-21,13,mobile,Sports,0,0,0,0.0,95,1
USR026696,treatment,2024-01-16,8,tablet,Clothing,1,0,0,0.0,243,0
USR026697,control,2024-01-20,12,desktop,Sports,1,1,1,23.67,117,0
USR026698,treatment,2024-01-09,1,mobile,Beauty,1,0,0,0.0,350,0
USR026699,control,2024-01-18,10,desktop,Beauty,0,0,0,0.0,78,1
USR026700,control,2024-01-18,10,mobile,Clothing,0,0,0,0.0,83,0
USR026701,control,2024-01-11,3,mobile,Clothing,1,0,0,0.0,386,0
USR026702,control,2024-01-11,3,desktop,Electronics,1,0,0,0.0,50,0
USR026703,treatment,2024-01-19,11,desktop,Electronics,0,0,0,0.0,158,0
USR026704,treatment,2024-01-19,11,desktop,Electronics,1,0,0,0.0,318,0
USR026705,treatment,2024-01-12,4,mobile,Clothing,0,0,0,0.0,34,0
USR026706,treatment,2024-01-16,8,desktop,Home & Garden,0,0,0,0.0,414,0
USR026707,control,2024-01-17,9,mobile,Home & Garden,0,0,0,0.0,84,1
USR026708,control,2024-01-09,1,mobile,Clothing,1,0,0,0.0,226,0
USR026709,treatment,2024-01-12,4,mobile,Clothing,0,0,0,0.0,140,1
USR026710,treatment,2024-01-10,2,desktop,Clothing,0,0,0,0.0,357,0
USR026711,control,2024-01-17,9,desktop,Beauty,0,0,0,0.0,880,0
USR026712,treatment,2024-01-13,5,desktop,Clothing,1,0,0,0.0,112,0
USR026713,treatment,2024-01-13,5,mobile,Home & Garden,0,0,0,0.0,467,1
USR026714,treatment,2024-01-19,11,tablet,Clothing,1,0,0,0.0,38,0
USR026715,control,2024-01-16,8,desktop,Beauty,1,0,0,0.0,96,1
USR026716,control,2024-01-14,6,tablet,Clothing,0,0,0,0.0,108,1
USR026717,treatment,2024-01-14,6,mobile,Sports,1,0,0,0.0,34,0
USR026718,treatment,2024-01-21,13,desktop,Clothing,1,0,0,0.0,60,0
USR026719,treatment,2024-01-20,12,desktop,Beauty,0,0,0,0.0,284,0
USR026720,control,2024-01-21,13,desktop,Sports,0,0,0,0.0,143,1
USR026721,control,2024-01-21,13,desktop,Home & Garden,1,0,0,0.0,219,0
USR026722,control,2024-01-15,7,mobile,Home & Garden,1,0,0,0.0,565,1
USR026723,treatment,2024-01-14,6,desktop,Beauty,0,0,0,0.0,147,0
USR026724,control,2024-01-16,8,mobile,Clothing,0,0,0,0.0,256,1
USR026725,treatment,2024-01-12,4,desktop,Sports,0,0,1,0.0,47,1
USR026726,treatment,2024-01-12,4,mobile,Electronics,0,0,0,0.0,209,1
USR026727,treatment,2024-01-09,1,mobile,Home & Garden,0,0,0,0.0,67,0
USR026728,treatment,2024-01-12,4,mobile,Electronics,1,0,0,0.0,48,0
USR026729,treatment,2024-01-14,6,mobile,Home & Garden,0,0,0,0.0,532,1
USR026730,control,2024-01-11,3,desktop,Clothing,0,0,1,0.0,160,1
USR026731,treatment,2024-01-13,5,desktop,Electronics,1,0,1,0.0,79,1
USR026732,treatment,2024-01-15,7,desktop,Clothing,0,0,0,0.0,1166,1
USR026733,control,2024-01-15,7,desktop,Electronics,1,0,1,0.0,466,1
USR026734,control,2024-01-20,12,desktop,Electronics,0,0,0,0.0,84,1
USR026735,control,2024-01-18,10,mobile,Electronics,0,0,0,0.0,144,0
USR026736,control,2024-01-19,11,mobile,Clothing,1,0,1,0.0,157,1
USR026737,treatment,2024-01-13,5,mobile,Clothing,1,0,0,0.0,177,0
USR026738,control,2024-01-21,13,mobile,Electronics,1,0,0,0.0,103,0
USR026739,control,2024-01-15,7,mobile,Clothing,1,0,1,0.0,41,0
USR026740,treatment,2024-01-21,13,mobile,Clothing,0,0,0,0.0,126,1
USR026741,treatment,2024-01-13,5,mobile,Home & Garden,0,0,0,0.0,105,0
USR026742,control,2024-01-17,9,mobile,Beauty,1,0,0,0.0,271,1
USR026743,control,2024-01-20,12,mobile,Sports,0,0,0,0.0,173,0
USR026744,treatment,2024-01-13,5,mobile,Clothing,0,0,0,0.0,152,0
USR026745,control,2024-01-18,10,desktop,Electronics,0,0,0,0.0,305,1
USR026746,treatment,2024-01-14,6,desktop,Beauty,0,0,0,0.0,271,1
USR026747,treatment,2024-01-12,4,desktop,Electronics,0,1,1,150.74,410,0
USR026748,treatment,2024-01-18,10,tablet,Electronics,0,0,0,0.0,198,1
USR026749,control,2024-01-21,13,mobile,Clothing,0,0,0,0.0,660,1
USR026750,treatment,2024-01-19,11,mobile,Sports,1,0,0,0.0,1288,0
USR026751,control,2024-01-09,1,mobile,Sports,1,0,0,0.0,85,1
USR026752,treatment,2024-01-20,12,mobile,Sports,1,0,0,0.0,54,0
USR026753,treatment,2024-01-09,1,desktop,Home & Garden,1,0,0,0.0,226,0
USR026754,control,2024-01-20,12,mobile,Beauty,0,0,0,0.0,229,1
USR026755,treatment,2024-01-21,13,desktop,Electronics,1,0,0,0.0,60,1
USR026756,treatment,2024-01-18,10,mobile,Clothing,0,0,0,0.0,482,0
USR026757,control,2024-01-14,6,mobile,Beauty,0,0,0,0.0,411,0
USR026758,treatment,2024-01-10,2,mobile,Home & Garden,1,0,0,0.0,649,0
USR026759,control,2024-01-20,12,mobile,Clothing,0,0,0,0.0,61,0
USR026760,control,2024-01-11,3,desktop,Home & Garden,0,0,1,0.0,23,0
USR026761,treatment,2024-01-13,5,mobile,Electronics,0,0,0,0.0,300,1
USR026762,treatment,2024-01-10,2,mobile,Clothing,0,0,0,0.0,64,0
USR026763,control,2024-01-17,9,mobile,Sports,1,0,0,0.0,277,0
USR026764,treatment,2024-01-14,6,mobile,Sports,1,0,0,0.0,143,0
USR026765,control,2024-01-15,7,mobile,Clothing,1,0,0,0.0,339,0
USR026766,control,2024-01-09,1,mobile,Clothing,0,0,0,0.0,21,0
USR026767,treatment,2024-01-14,6,mobile,Clothing,1,0,0,0.0,216,0
USR026768,control,2024-01-11,3,mobile,Sports,0,0,0,0.0,209,0
USR026769,control,2024-01-14,6,desktop,Clothing,1,0,0,0.0,113,0
USR026770,treatment,2024-01-19,11,desktop,Electronics,1,0,0,0.0,131,1
USR026771,treatment,2024-01-17,9,desktop,Home & Garden,0,1,1,43.54,31,0
USR026772,control,2024-01-19,11,mobile,Beauty,0,0,0,0.0,104,0
USR026773,treatment,2024-01-10,2,mobile,Home & Garden,0,0,0,0.0,39,0
USR026774,treatment,2024-01-21,13,desktop,Electronics,0,0,0,0.0,224,1
USR026775,treatment,2024-01-15,7,desktop,Clothing,0,0,0,0.0,200,0
USR026776,control,2024-01-18,10,mobile,Sports,0,0,0,0.0,266,0
USR026777,control,2024-01-15,7,tablet,Sports,0,0,0,0.0,102,1
USR026778,control,2024-01-21,13,desktop,Beauty,1,0,0,0.0,155,0
USR026779,control,2024-01-21,13,mobile,Sports,0,0,0,0.0,219,1
USR026780,treatment,2024-01-13,5,desktop,Sports,1,0,0,0.0,50,0
USR026781,treatment,2024-01-21,13,tablet,Clothing,0,0,0,0.0,322,0
USR026782,control,2024-01-11,3,mobile,Home & Garden,0,0,0,0.0,793,1
USR026783,control,2024-01-13,5,desktop,Electronics,0,0,0,0.0,200,0
USR026784,control,2024-01-18,10,mobile,Beauty,1,0,0,0.0,311,0
USR026785,control,2024-01-09,1,mobile,Electronics,0,0,0,0.0,277,1
USR026786,control,2024-01-15,7,desktop,Sports,1,0,0,0.0,559,1
USR026787,treatment,2024-01-17,9,mobile,Beauty,1,0,0,0.0,162,1
USR026788,treatment,2024-01-12,4,tablet,Clothing,1,0,0,0.0,191,1
USR026789,control,2024-01-18,10,mobile,Electronics,0,0,0,0.0,256,0
USR026790,treatment,2024-01-13,5,desktop,Home & Garden,1,1,1,74.02,57,0
USR026791,treatment,2024-01-18,10,mobile,Electronics,0,0,0,0.0,317,0
USR026792,treatment,2024-01-11,3,mobile,Clothing,0,0,0,0.0,113,1
USR026793,control,2024-01-12,4,mobile,Beauty,0,0,0,0.0,636,1
USR026794,control,2024-01-13,5,tablet,Home & Garden,0,0,0,0.0,140,1
USR026795,control,2024-01-18,10,mobile,Electronics,0,0,0,0.0,330,0
USR026796,control,2024-01-21,13,desktop,Home & Garden,0,0,0,0.0,261,1
USR026797,treatment,2024-01-15,7,mobile,Electronics,1,0,0,0.0,190,0
USR026798,treatment,2024-01-08,0,mobile,Home & Garden,0,0,0,0.0,169,0
USR026799,treatment,2024-01-08,0,mobile,Clothing,0,0,0,0.0,746,0
USR026800,control,2024-01-14,6,mobile,Home & Garden,0,0,0,0.0,236,0
USR026801,control,2024-01-20,12,mobile,Electronics,0,0,0,0.0,85,1
USR026802,treatment,2024-01-18,10,mobile,Beauty,0,0,0,0.0,222,0
USR026803,control,2024-01-19,11,mobile,Beauty,0,0,0,0.0,39,0
USR026804,treatment,2024-01-18,10,mobile,Clothing,0,0,0,0.0,381,0
USR026805,treatment,2024-01-10,2,desktop,Electronics,0,0,0,0.0,103,0
USR026806,treatment,2024-01-20,12,tablet,Clothing,1,0,0,0.0,381,0
USR026807,treatment,2024-01-21,13,desktop,Electronics,1,0,0,0.0,407,0
USR026808,control,2024-01-12,4,tablet,Electronics,1,0,0,0.0,64,0
USR026809,control,2024-01-08,0,mobile,Sports,0,0,0,0.0,273,0
USR026810,treatment,2024-01-21,13,mobile,Electronics,0,0,0,0.0,572,0
USR026811,control,2024-01-10,2,desktop,Beauty,0,0,0,0.0,41,1
USR026812,control,2024-01-14,6,desktop,Clothing,0,1,1,25.9,95,0
USR026813,treatment,2024-01-14,6,mobile,Sports,1,0,0,0.0,156,0
USR026814,treatment,2024-01-17,9,mobile,Electronics,0,0,0,0.0,103,1
USR026815,treatment,2024-01-21,13,desktop,Clothing,1,0,0,0.0,165,1
USR026816,treatment,2024-01-08,0,mobile,Beauty,1,0,1,0.0,242,0
USR026817,control,2024-01-11,3,mobile,Sports,0,0,0,0.0,293,1
USR026818,control,2024-01-13,5,mobile,Clothing,0,0,0,0.0,99,1
USR026819,control,2024-01-21,13,mobile,Clothing,0,0,0,0.0,388,0
USR026820,control,2024-01-08,0,mobile,Beauty,1,0,0,0.0,59,1
USR026821,control,2024-01-11,3,mobile,Sports,1,0,0,0.0,391,0
USR026822,control,2024-01-13,5,tablet,Beauty,1,0,0,0.0,146,1
USR026823,treatment,2024-01-16,8,desktop,Clothing,1,0,0,0.0,72,0
USR026824,control,2024-01-15,7,mobile,Clothing,1,0,0,0.0,226,0
USR026825,control,2024-01-12,4,mobile,Clothing,1,0,0,0.0,362,1
USR026826,treatment,2024-01-13,5,mobile,Clothing,0,0,0,0.0,23,0
USR026827,control,2024-01-18,10,mobile,Sports,1,0,0,0.0,78,1
USR026828,treatment,2024-01-09,1,tablet,Clothing,0,0,0,0.0,51,0
USR026829,treatment,2024-01-20,12,desktop,Clothing,0,0,0,0.0,278,0
USR026830,treatment,2024-01-11,3,mobile,Home & Garden,0,0,0,0.0,79,0
USR026831,control,2024-01-10,2,mobile,Electronics,0,0,0,0.0,276,0
USR026832,control,2024-01-13,5,desktop,Beauty,0,0,0,0.0,112,1
USR026833,treatment,2024-01-13,5,mobile,Beauty,0,0,0,0.0,231,1
USR026834,treatment,2024-01-13,5,mobile,Clothing,1,0,1,0.0,231,0
USR026835,control,2024-01-12,4,mobile,Clothing,0,0,0,0.0,231,0
USR026836,control,2024-01-18,10,mobile,Sports,0,0,0,0.0,942,0
USR026837,treatment,2024-01-20,12,mobile,Electronics,1,0,0,0.0,147,0
USR026838,control,2024-01-10,2,mobile,Beauty,0,0,0,0.0,186,0
USR026839,treatment,2024-01-16,8,mobile,Sports,0,0,0,0.0,315,0
USR026840,control,2024-01-09,1,mobile,Beauty,0,0,0,0.0,86,0
USR026841,control,2024-01-18,10,tablet,Home & Garden,0,0,1,0.0,391,0
USR026842,control,2024-01-19,11,tablet,Home & Garden,1,0,0,0.0,320,1
USR026843,control,2024-01-15,7,desktop,Clothing,1,0,1,0.0,326,0
USR026844,treatment,2024-01-09,1,mobile,Clothing,0,0,0,0.0,151,0
USR026845,control,2024-01-20,12,desktop,Sports,1,1,1,53.55,46,1
USR026846,control,2024-01-17,9,desktop,Electronics,0,0,0,0.0,301,1
USR026847,control,2024-01-08,0,desktop,Beauty,1,0,0,0.0,157,0
USR026848,control,2024-01-11,3,mobile,Clothing,0,0,0,0.0,94,0
USR026849,treatment,2024-01-11,3,mobile,Electronics,0,0,0,0.0,330,0
USR026850,control,2024-01-08,0,desktop,Home & Garden,1,0,0,0.0,123,0
USR026851,treatment,2024-01-13,5,tablet,Clothing,0,0,0,0.0,299,0
USR026852,control,2024-01-17,9,tablet,Home & Garden,1,0,0,0.0,147,0
USR026853,treatment,2024-01-20,12,desktop,Home & Garden,0,0,0,0.0,140,0
USR026854,treatment,2024-01-20,12,mobile,Beauty,0,1,1,51.92,162,1
USR026855,control,2024-01-21,13,mobile,Clothing,1,0,0,0.0,160,0
USR026856,control,2024-01-11,3,mobile,Clothing,1,0,0,0.0,93,0
USR026857,treatment,2024-01-08,0,desktop,Sports,1,0,0,0.0,185,0
USR026858,treatment,2024-01-13,5,mobile,Electronics,0,0,0,0.0,253,0
USR026859,treatment,2024-01-19,11,mobile,Home & Garden,0,0,0,0.0,306,1
USR026860,treatment,2024-01-15,7,tablet,Beauty,1,0,0,0.0,47,0
USR026861,control,2024-01-17,9,desktop,Home & Garden,0,0,0,0.0,220,0
USR026862,control,2024-01-13,5,mobile,Clothing,1,0,0,0.0,163,0
USR026863,control,2024-01-14,6,mobile,Clothing,1,0,0,0.0,137,1
USR026864,treatment,2024-01-21,13,desktop,Clothing,0,0,0,0.0,130,0
USR026865,control,2024-01-18,10,desktop,Beauty,1,0,0,0.0,342,0
USR026866,control,2024-01-12,4,mobile,Clothing,0,0,0,0.0,172,0
USR026867,control,2024-01-12,4,mobile,Clothing,0,0,0,0.0,104,0
USR026868,treatment,2024-01-14,6,mobile,Clothing,0,0,1,0.0,65,0
USR026869,control,2024-01-12,4,mobile,Clothing,1,0,0,0.0,60,1
USR026870,treatment,2024-01-11,3,desktop,Clothing,0,0,1,0.0,80,1
USR026871,control,2024-01-20,12,mobile,Clothing,0,0,0,0.0,120,0
USR026872,control,2024-01-08,0,desktop,Home & Garden,0,0,0,0.0,338,0
USR026873,control,2024-01-11,3,mobile,Sports,1,0,0,0.0,310,0
